"ID","Frecuencia","Porcentaje","Frecuencia_Acumulada","Porcentaje_Acumulado"
"HP:0000498",4,0.027,11300,76.699
"HP:0000537",4,0.027,11304,76.726
"HP:0000567",4,0.027,11308,76.753
"HP:0000627",4,0.027,11312,76.78
"HP:0000679",4,0.027,11316,76.807
"HP:0000682",4,0.027,11320,76.834
"HP:0000711",4,0.027,11324,76.861
"HP:0000748",4,0.027,11328,76.889
"HP:0000787",4,0.027,11332,76.916
"HP:0000802",4,0.027,11336,76.943
"HP:0000869",4,0.027,11340,76.97
"HP:0000944",4,0.027,11344,76.997
"HP:0001009",4,0.027,11348,77.024
"HP:0001034",4,0.027,11352,77.052
"HP:0001061",4,0.027,11356,77.079
"HP:0001161",4,0.027,11360,77.106
"HP:0001177",4,0.027,11364,77.133
"HP:0001238",4,0.027,11368,77.16
"HP:0001262",4,0.027,11372,77.187
"HP:0001269",4,0.027,11376,77.214
"HP:0001279",4,0.027,11380,77.242
"HP:0001297",4,0.027,11384,77.269
"HP:0001298",4,0.027,11388,77.296
"HP:0001310",4,0.027,11392,77.323
"HP:0001331",4,0.027,11396,77.35
"HP:0001339",4,0.027,11400,77.377
"HP:0001342",4,0.027,11404,77.404
"HP:0001348",4,0.027,11408,77.432
"HP:0001369",4,0.027,11412,77.459
"HP:0001377",4,0.027,11416,77.486
"HP:0001480",4,0.027,11420,77.513
"HP:0001557",4,0.027,11424,77.54
"HP:0001566",4,0.027,11428,77.567
"HP:0001635",4,0.027,11432,77.595
"HP:0001640",4,0.027,11436,77.622
"HP:0001719",4,0.027,11440,77.649
"HP:0001747",4,0.027,11444,77.676
"HP:0001816",4,0.027,11448,77.703
"HP:0001840",4,0.027,11452,77.73
"HP:0001878",4,0.027,11456,77.757
"HP:0001888",4,0.027,11460,77.785
"HP:0002011",4,0.027,11464,77.812
"HP:0002076",4,0.027,11468,77.839
"HP:0002092",4,0.027,11472,77.866
"HP:0002110",4,0.027,11476,77.893
"HP:0002172",4,0.027,11480,77.92
"HP:0002180",4,0.027,11484,77.947
"HP:0002191",4,0.027,11488,77.975
"HP:0002280",4,0.027,11492,78.002
"HP:0002300",4,0.027,11496,78.029
"HP:0002321",4,0.027,11500,78.056
"HP:0002350",4,0.027,11504,78.083
"HP:0002389",4,0.027,11508,78.11
"HP:0002398",4,0.027,11512,78.138
"HP:0002516",4,0.027,11516,78.165
"HP:0002652",4,0.027,11520,78.192
"HP:0002653",4,0.027,11524,78.219
"HP:0002761",4,0.027,11528,78.246
"HP:0002885",4,0.027,11532,78.273
"HP:0002894",4,0.027,11536,78.3
"HP:0002910",4,0.027,11540,78.328
"HP:0002920",4,0.027,11544,78.355
"HP:0002948",4,0.027,11548,78.382
"HP:0002987",4,0.027,11552,78.409
"HP:0003002",4,0.027,11556,78.436
"HP:0003220",4,0.027,11560,78.463
"HP:0003236",4,0.027,11564,78.49
"HP:0003324",4,0.027,11568,78.518
"HP:0003418",4,0.027,11572,78.545
"HP:0003468",4,0.027,11576,78.572
"HP:0003584",4,0.027,11580,78.599
"HP:0003693",4,0.027,11584,78.626
"HP:0003763",4,0.027,11588,78.653
"HP:0004482",4,0.027,11592,78.681
"HP:0004886",4,0.027,11596,78.708
"HP:0004942",4,0.027,11600,78.735
"HP:0005180",4,0.027,11604,78.762
"HP:0005374",4,0.027,11608,78.789
"HP:0005403",4,0.027,11612,78.816
"HP:0005584",4,0.027,11616,78.843
"HP:0005819",4,0.027,11620,78.871
"HP:0006191",4,0.027,11624,78.898
"HP:0006349",4,0.027,11628,78.925
"HP:0006579",4,0.027,11632,78.952
"HP:0006721",4,0.027,11636,78.979
"HP:0007021",4,0.027,11640,79.006
"HP:0007334",4,0.027,11644,79.033
"HP:0007678",4,0.027,11648,79.061
"HP:0008404",4,0.027,11652,79.088
"HP:0008665",4,0.027,11656,79.115
"HP:0009027",4,0.027,11660,79.142
"HP:0009466",4,0.027,11664,79.169
"HP:0009748",4,0.027,11668,79.196
"HP:0010066",4,0.027,11672,79.224
"HP:0010296",4,0.027,11676,79.251
"HP:0010314",4,0.027,11680,79.278
"HP:0010442",4,0.027,11684,79.305
"HP:0010534",4,0.027,11688,79.332
"HP:0010761",4,0.027,11692,79.359
"HP:0010997",4,0.027,11696,79.386
"HP:0011133",4,0.027,11700,79.414
"HP:0011147",4,0.027,11704,79.441
"HP:0011359",4,0.027,11708,79.468
"HP:0011471",4,0.027,11712,79.495
"HP:0011856",4,0.027,11716,79.522
"HP:0012166",4,0.027,11720,79.549
"HP:0012443",4,0.027,11724,79.576
"HP:0012520",4,0.027,11728,79.604
"HP:0012531",4,0.027,11732,79.631
"HP:0012584",4,0.027,11736,79.658
"HP:0025160",4,0.027,11740,79.685
"HP:0025161",4,0.027,11744,79.712
"HP:0025268",4,0.027,11748,79.739
"HP:0030341",4,0.027,11752,79.767
"HP:0030344",4,0.027,11756,79.794
"HP:0030434",4,0.027,11760,79.821
"HP:0030890",4,0.027,11764,79.848
"HP:0031020",4,0.027,11768,79.875
"HP:0031035",4,0.027,11772,79.902
"HP:0031245",4,0.027,11776,79.929
"HP:0031284",4,0.027,11780,79.957
"HP:0031364",4,0.027,11784,79.984
"HP:0032989",4,0.027,11788,80.011
"HP:0034198",4,0.027,11792,80.038
"HP:0034295",4,0.027,11796,80.065
"HP:0040019",4,0.027,11800,80.092
"HP:0040080",4,0.027,11804,80.119
"HP:0040082",4,0.027,11808,80.147
"HP:0040171",4,0.027,11812,80.174
"HP:0045026",4,0.027,11816,80.201
"HP:0100021",4,0.027,11820,80.228
"HP:0100025",4,0.027,11824,80.255
"HP:0100542",4,0.027,11828,80.282
"HP:0100648",4,0.027,11832,80.31
"HP:0100753",4,0.027,11836,80.337
"HP:0200134",4,0.027,11840,80.364
"HP:0000026",3,0.02,11843,80.384
"HP:0000046",3,0.02,11846,80.405
"HP:0000062",3,0.02,11849,80.425
"HP:0000066",3,0.02,11852,80.445
"HP:0000073",3,0.02,11855,80.466
"HP:0000081",3,0.02,11858,80.486
"HP:0000113",3,0.02,11861,80.506
"HP:0000147",3,0.02,11864,80.527
"HP:0000151",3,0.02,11867,80.547
"HP:0000174",3,0.02,11870,80.567
"HP:0000185",3,0.02,11873,80.588
"HP:0000188",3,0.02,11876,80.608
"HP:0000225",3,0.02,11879,80.629
"HP:0000239",3,0.02,11882,80.649
"HP:0000246",3,0.02,11885,80.669
"HP:0000262",3,0.02,11888,80.69
"HP:0000273",3,0.02,11891,80.71
"HP:0000288",3,0.02,11894,80.73
"HP:0000360",3,0.02,11897,80.751
"HP:0000364",3,0.02,11900,80.771
"HP:0000410",3,0.02,11903,80.791
"HP:0000421",3,0.02,11906,80.812
"HP:0000452",3,0.02,11909,80.832
"HP:0000456",3,0.02,11912,80.853
"HP:0000460",3,0.02,11915,80.873
"HP:0000473",3,0.02,11918,80.893
"HP:0000475",3,0.02,11921,80.914
"HP:0000496",3,0.02,11924,80.934
"HP:0000509",3,0.02,11927,80.954
"HP:0000524",3,0.02,11930,80.975
"HP:0000528",3,0.02,11933,80.995
"HP:0000546",3,0.02,11936,81.015
"HP:0000600",3,0.02,11939,81.036
"HP:0000602",3,0.02,11942,81.056
"HP:0000657",3,0.02,11945,81.076
"HP:0000698",3,0.02,11948,81.097
"HP:0000699",3,0.02,11951,81.117
"HP:0000713",3,0.02,11954,81.138
"HP:0000726",3,0.02,11957,81.158
"HP:0000738",3,0.02,11960,81.178
"HP:0000741",3,0.02,11963,81.199
"HP:0000778",3,0.02,11966,81.219
"HP:0000805",3,0.02,11969,81.239
"HP:0000819",3,0.02,11972,81.26
"HP:0000825",3,0.02,11975,81.28
"HP:0000870",3,0.02,11978,81.3
"HP:0000879",3,0.02,11981,81.321
"HP:0000894",3,0.02,11984,81.341
"HP:0000963",3,0.02,11987,81.362
"HP:0000967",3,0.02,11990,81.382
"HP:0000969",3,0.02,11993,81.402
"HP:0000973",3,0.02,11996,81.423
"HP:0000975",3,0.02,11999,81.443
"HP:0000980",3,0.02,12002,81.463
"HP:0000989",3,0.02,12005,81.484
"HP:0000992",3,0.02,12008,81.504
"HP:0001000",3,0.02,12011,81.524
"HP:0001052",3,0.02,12014,81.545
"HP:0001053",3,0.02,12017,81.565
"HP:0001067",3,0.02,12020,81.586
"HP:0001085",3,0.02,12023,81.606
"HP:0001136",3,0.02,12026,81.626
"HP:0001155",3,0.02,12029,81.647
"HP:0001188",3,0.02,12032,81.667
"HP:0001195",3,0.02,12035,81.687
"HP:0001284",3,0.02,12038,81.708
"HP:0001317",3,0.02,12041,81.728
"HP:0001362",3,0.02,12044,81.748
"HP:0001376",3,0.02,12047,81.769
"HP:0001397",3,0.02,12050,81.789
"HP:0001519",3,0.02,12053,81.81
"HP:0001539",3,0.02,12056,81.83
"HP:0001572",3,0.02,12059,81.85
"HP:0001608",3,0.02,12062,81.871
"HP:0001620",3,0.02,12065,81.891
"HP:0001623",3,0.02,12068,81.911
"HP:0001626",3,0.02,12071,81.932
"HP:0001633",3,0.02,12074,81.952
"HP:0001638",3,0.02,12077,81.972
"HP:0001639",3,0.02,12080,81.993
"HP:0001654",3,0.02,12083,82.013
"HP:0001659",3,0.02,12086,82.034
"HP:0001660",3,0.02,12089,82.054
"HP:0001718",3,0.02,12092,82.074
"HP:0001738",3,0.02,12095,82.095
"HP:0001765",3,0.02,12098,82.115
"HP:0001776",3,0.02,12101,82.135
"HP:0001808",3,0.02,12104,82.156
"HP:0001812",3,0.02,12107,82.176
"HP:0001814",3,0.02,12110,82.196
"HP:0001829",3,0.02,12113,82.217
"HP:0001863",3,0.02,12116,82.237
"HP:0001942",3,0.02,12119,82.258
"HP:0001943",3,0.02,12122,82.278
"HP:0001952",3,0.02,12125,82.298
"HP:0001954",3,0.02,12128,82.319
"HP:0001962",3,0.02,12131,82.339
"HP:0001998",3,0.02,12134,82.359
"HP:0002032",3,0.02,12137,82.38
"HP:0002063",3,0.02,12140,82.4
"HP:0002071",3,0.02,12143,82.42
"HP:0002075",3,0.02,12146,82.441
"HP:0002086",3,0.02,12149,82.461
"HP:0002089",3,0.02,12152,82.482
"HP:0002100",3,0.02,12155,82.502
"HP:0002101",3,0.02,12158,82.522
"HP:0002123",3,0.02,12161,82.543
"HP:0002135",3,0.02,12164,82.563
"HP:0002139",3,0.02,12167,82.583
"HP:0002151",3,0.02,12170,82.604
"HP:0002164",3,0.02,12173,82.624
"HP:0002183",3,0.02,12176,82.644
"HP:0002186",3,0.02,12179,82.665
"HP:0002219",3,0.02,12182,82.685
"HP:0002254",3,0.02,12185,82.705
"HP:0002283",3,0.02,12188,82.726
"HP:0002312",3,0.02,12191,82.746
"HP:0002313",3,0.02,12194,82.767
"HP:0002362",3,0.02,12197,82.787
"HP:0002378",3,0.02,12200,82.807
"HP:0002505",3,0.02,12203,82.828
"HP:0002510",3,0.02,12206,82.848
"HP:0002512",3,0.02,12209,82.868
"HP:0002539",3,0.02,12212,82.889
"HP:0002572",3,0.02,12215,82.909
"HP:0002575",3,0.02,12218,82.929
"HP:0002608",3,0.02,12221,82.95
"HP:0002616",3,0.02,12224,82.97
"HP:0002623",3,0.02,12227,82.991
"HP:0002643",3,0.02,12230,83.011
"HP:0002645",3,0.02,12233,83.031
"HP:0002659",3,0.02,12236,83.052
"HP:0002667",3,0.02,12239,83.072
"HP:0002697",3,0.02,12242,83.092
"HP:0002835",3,0.02,12245,83.113
"HP:0002837",3,0.02,12248,83.133
"HP:0002875",3,0.02,12251,83.153
"HP:0002901",3,0.02,12254,83.174
"HP:0002943",3,0.02,12257,83.194
"HP:0002949",3,0.02,12260,83.215
"HP:0002960",3,0.02,12263,83.235
"HP:0003072",3,0.02,12266,83.255
"HP:0003199",3,0.02,12269,83.276
"HP:0003241",3,0.02,12272,83.296
"HP:0003273",3,0.02,12275,83.316
"HP:0003326",3,0.02,12278,83.337
"HP:0003376",3,0.02,12281,83.357
"HP:0003401",3,0.02,12284,83.377
"HP:0003502",3,0.02,12287,83.398
"HP:0004220",3,0.02,12290,83.418
"HP:0004313",3,0.02,12293,83.439
"HP:0004315",3,0.02,12296,83.459
"HP:0004374",3,0.02,12299,83.479
"HP:0004408",3,0.02,12302,83.5
"HP:0004411",3,0.02,12305,83.52
"HP:0004602",3,0.02,12308,83.54
