"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"8289","1108",NA,0.1121,0.2179,0.1121,0.2016,NA
"57492","1108",NA,0.108,0.2413,0.108,0.1949,NA
"196528","1108",NA,0.1172,0.2337,0.1172,0.2098,NA
"55870","1108",NA,0.1,0.1853,0.1,0.1818,NA
"171023","1108",NA,0.0667,0.1632,0.0667,0.125,NA
"55252","1108",NA,0.1781,0.3031,0.1781,0.3023,NA
"80816","1108",NA,0.0735,0.1536,0.0735,0.137,NA
"472","1108",NA,0.0175,0.041,0.0175,0.0345,NA
"1822","1108",NA,0.0976,0.1947,0.0976,0.1778,NA
"545","1108",NA,0.042,0.0863,0.042,0.0806,NA
"546","1108",NA,0.0613,0.1643,0.0613,0.1155,NA
"8314","1108",NA,0.0498,0.1209,0.0498,0.0948,NA
"9031","1108",NA,0.0711,0.1739,0.0711,0.1327,NA
"54880","1108",NA,0.0639,0.1593,0.0639,0.1202,NA
"63035","1108",NA,0.0794,0.1494,0.0794,0.1471,NA
"2186","1108",NA,0.0952,0.1826,0.0952,0.1739,NA
"672","1108",NA,0.0957,0.2209,0.0957,0.1748,NA
"23476","1108",NA,0.0864,0.1898,0.0864,0.1591,NA
"7862","1108",NA,0.1143,0.2052,0.1143,0.2051,NA
"54014","1108",NA,0,0,0,0,NA
"254065","1108",NA,0.1,0.2041,0.1,0.1818,NA
"990","1108",NA,0.0833,0.1581,0.0833,0.1538,NA
"1020","1108",NA,0.0154,0.031,0.0154,0.0303,NA
"10659","1108",NA,0.0737,0.1406,0.0737,0.1373,NA
"1105","1108",NA,0.0806,0.1521,0.0806,0.1493,NA
"1106","1108",NA,0.0364,0.0735,0.0364,0.0702,NA
"1107","1108",NA,0.1467,0.2564,0.1467,0.2558,NA
"60","26038",NA,0.076,0.2028,0.076,0.1413,NA
"51412","26038",NA,0.0825,0.1765,0.0825,0.1524,NA
"23394","26038",NA,0.096,0.2572,0.096,0.1753,NA
"8289","26038",NA,0.0748,0.1663,0.0748,0.1391,NA
"57492","26038",NA,0.0904,0.2363,0.0904,0.1657,NA
"196528","26038",NA,0.1316,0.2899,0.1316,0.2326,NA
"55870","26038",NA,0.1486,0.2809,0.1486,0.2588,NA
"171023","26038",NA,0.0448,0.1301,0.0448,0.0857,NA
"55252","26038",NA,0.1613,0.2892,0.1613,0.2778,NA
"80816","26038",NA,0.1186,0.2667,0.1186,0.2121,NA
"472","26038",NA,0.0323,0.0847,0.0323,0.0625,NA
"1822","26038",NA,0.0614,0.1408,0.0614,0.1157,NA
"545","26038",NA,0.068,0.1498,0.068,0.1273,NA
"546","26038",NA,0.0395,0.1274,0.0395,0.076,NA
"8314","26038",NA,0.0535,0.15,0.0535,0.1015,NA
"9031","26038",NA,0.0341,0.1007,0.0341,0.066,NA
"54880","26038",NA,0.0529,0.1553,0.0529,0.1005,NA
"63035","26038",NA,0.1489,0.2594,0.1489,0.2593,NA
"2186","26038",NA,0.1348,0.2717,0.1348,0.2376,NA
"672","26038",NA,0.0435,0.1218,0.0435,0.0833,NA
"23476","26038",NA,0.08,0.2018,0.08,0.1481,NA
"7862","26038",NA,0.1228,0.2227,0.1228,0.2188,NA
"54014","26038",NA,0,0,0,0,NA
"254065","26038",NA,0.1714,0.3038,0.1714,0.2927,NA
"990","26038",NA,0.0714,0.1471,0.0714,0.1333,NA
"1020","26038",NA,0.04,0.0769,0.04,0.0769,NA
"10659","26038",NA,0.1,0.1993,0.1,0.1818,NA
"1105","26038",NA,0.1522,0.2642,0.1522,0.2642,NA
"1106","26038",NA,0.087,0.1824,0.087,0.16,NA
"1107","26038",NA,0.1613,0.2892,0.1613,0.2778,NA
"1108","26038",NA,0.1186,0.2171,0.1186,0.2121,NA
"60","55636",NA,0.1236,0.2241,0.1236,0.2199,NA
"51412","55636",NA,0.0759,0.1622,0.0759,0.141,NA
"23394","55636",NA,0.1264,0.2274,0.1264,0.2244,NA
"8289","55636",NA,0.0952,0.1944,0.0952,0.1739,NA
"57492","55636",NA,0.1445,0.2578,0.1445,0.2526,NA
"196528","55636",NA,0.1163,0.2259,0.1163,0.2083,NA
"55870","55636",NA,0.0618,0.145,0.0618,0.1164,NA
"171023","55636",NA,0.118,0.2125,0.118,0.211,NA
"55252","55636",NA,0.0772,0.1932,0.0772,0.1434,NA
"80816","55636",NA,0.0865,0.1718,0.0865,0.1593,NA
"472","55636",NA,0.0731,0.1415,0.0731,0.1362,NA
"1822","55636",NA,0.0754,0.1546,0.0754,0.1402,NA
"545","55636",NA,0.0819,0.1716,0.0819,0.1514,NA
"546","55636",NA,0.1137,0.2043,0.1137,0.2043,NA
"8314","55636",NA,0.0802,0.1503,0.0802,0.1485,NA
"9031","55636",NA,0.1324,0.2354,0.1324,0.2339,NA
"54880","55636",NA,0.1545,0.2688,0.1545,0.2676,NA
"63035","55636",NA,0.0276,0.0867,0.0276,0.0536,NA
"2186","55636",NA,0.0845,0.1816,0.0845,0.1558,NA
"672","55636",NA,0.1239,0.2237,0.1239,0.2206,NA
"23476","55636",NA,0.146,0.264,0.146,0.2547,NA
"7862","55636",NA,0.0669,0.1807,0.0669,0.1255,NA
"54014","55636",NA,0,0,0,0,NA
"254065","55636",NA,0.0248,0.1015,0.0248,0.0484,NA
"990","55636",NA,0.08,0.1802,0.08,0.1481,NA
"1020","55636",NA,0.0197,0.0642,0.0197,0.0386,NA
"10659","55636",NA,0.0727,0.1664,0.0727,0.1356,NA
"1105","55636",NA,0.0317,0.1009,0.0317,0.0615,NA
"1106","55636",NA,0.0302,0.0685,0.0302,0.0586,NA
"1107","55636",NA,0.0568,0.1449,0.0568,0.1075,NA
"1108","55636",NA,0.0748,0.1968,0.0748,0.1392,NA
"26038","55636",NA,0.0528,0.167,0.0528,0.1004,NA
"60","57680",NA,0.1289,0.2355,0.1289,0.2283,NA
"51412","57680",NA,0.1218,0.2182,0.1218,0.2171,NA
"23394","57680",NA,0.1429,0.2599,0.1429,0.25,NA
"8289","57680",NA,0.0882,0.1623,0.0882,0.1622,NA
"57492","57680",NA,0.1156,0.2131,0.1156,0.2072,NA
"196528","57680",NA,0.1437,0.2514,0.1437,0.2513,NA
"55870","57680",NA,0.1481,0.2657,0.1481,0.2581,NA
"171023","57680",NA,0.0811,0.158,0.0811,0.15,NA
"55252","57680",NA,0.136,0.2558,0.136,0.2394,NA
"80816","57680",NA,0.1676,0.2875,0.1676,0.2871,NA
"472","57680",NA,0.0599,0.1146,0.0599,0.113,NA
"1822","57680",NA,0.067,0.1257,0.067,0.1257,NA
"545","57680",NA,0.0588,0.1114,0.0588,0.1111,NA
"546","57680",NA,0.0882,0.179,0.0882,0.1622,NA
"8314","57680",NA,0.0553,0.1093,0.0553,0.1049,NA
"9031","57680",NA,0.0846,0.1646,0.0846,0.156,NA
"54880","57680",NA,0.0704,0.1396,0.0704,0.1315,NA
"63035","57680",NA,0.0877,0.1929,0.0877,0.1613,NA
"2186","57680",NA,0.1325,0.2357,0.1325,0.2339,NA
"672","57680",NA,0.0607,0.1188,0.0607,0.1145,NA
"23476","57680",NA,0.1317,0.2363,0.1317,0.2328,NA
"7862","57680",NA,0.1167,0.2318,0.1167,0.209,NA
"54014","57680",NA,0.009,0.0255,0.009,0.0179,NA
"254065","57680",NA,0.0777,0.2108,0.0777,0.1441,NA
"990","57680",NA,0.0596,0.1148,0.0596,0.1125,NA
"1020","57680",NA,0.0339,0.0801,0.0339,0.0656,NA
"10659","57680",NA,0.1206,0.2204,0.1206,0.2152,NA
"1105","57680",NA,0.0982,0.2161,0.0982,0.1789,NA
"1106","57680",NA,0.1111,0.2017,0.1111,0.2,NA
"1107","57680",NA,0.1008,0.1956,0.1008,0.1831,NA
"1108","57680",NA,0.0709,0.1452,0.0709,0.1324,NA
"26038","57680",NA,0.1193,0.2602,0.1193,0.2131,NA
"55636","57680",NA,0.0894,0.1805,0.0894,0.1641,NA
"60","11113",NA,0.0879,0.2013,0.0879,0.1616,NA
"51412","11113",NA,0.1226,0.2313,0.1226,0.2185,NA
"23394","11113",NA,0.0722,0.1708,0.0722,0.1346,NA
"8289","11113",NA,0.1217,0.2346,0.1217,0.2171,NA
"57492","11113",NA,0.0955,0.2159,0.0955,0.1744,NA
"196528","11113",NA,0.0916,0.187,0.0916,0.1678,NA
"55870","11113",NA,0.0879,0.1647,0.0879,0.1616,NA
"171023","11113",NA,0.0769,0.1865,0.0769,0.1429,NA
"55252","11113",NA,0.1169,0.2098,0.1169,0.2093,NA
"80816","11113",NA,0.1145,0.2304,0.1145,0.2055,NA
"472","11113",NA,0.0482,0.1093,0.0482,0.092,NA
"1822","11113",NA,0.063,0.1298,0.063,0.1185,NA
"545","11113",NA,0.069,0.138,0.069,0.129,NA
"546","11113",NA,0.0613,0.1643,0.0613,0.1155,NA
"8314","11113",NA,0.0293,0.0725,0.0293,0.0569,NA
"9031","11113",NA,0.032,0.0812,0.032,0.0619,NA
"54880","11113",NA,0.031,0.0797,0.031,0.0601,NA
"63035","11113",NA,0.0968,0.1793,0.0968,0.1765,NA
"2186","11113",NA,0.0952,0.1826,0.0952,0.1739,NA
"672","11113",NA,0.0729,0.1718,0.0729,0.1359,NA
"23476","11113",NA,0.1,0.2169,0.1,0.1818,NA
"7862","11113",NA,0.1642,0.2821,0.1642,0.2821,NA
"54014","11113",NA,0.0182,0.0395,0.0182,0.0357,NA
"254065","11113",NA,0.0784,0.1633,0.0784,0.1455,NA
"990","11113",NA,0.0947,0.1779,0.0947,0.1731,NA
"1020","11113",NA,0.1379,0.2481,0.1379,0.2424,NA
"10659","11113",NA,0.0968,0.1807,0.0968,0.1765,NA
"1105","11113",NA,0.0469,0.0913,0.0469,0.0896,NA
"1106","11113",NA,0.0459,0.0919,0.0459,0.0877,NA
"1107","11113",NA,0.0617,0.1166,0.0617,0.1163,NA
"1108","11113",NA,0.0959,0.175,0.0959,0.175,NA
"26038","11113",NA,0.0645,0.124,0.0645,0.1212,NA
"55636","11113",NA,0.038,0.1036,0.038,0.0733,NA
"57680","11113",NA,0.0709,0.1452,0.0709,0.1324,NA
"60","286204",NA,0.0262,0.0645,0.0262,0.051,NA
"51412","286204",NA,0.0263,0.0548,0.0263,0.0513,NA
"23394","286204",NA,0.0249,0.0626,0.0249,0.0485,NA
"8289","286204",NA,0.016,0.0344,0.016,0.0315,NA
"57492","286204",NA,0.0158,0.0391,0.0158,0.0311,NA
"196528","286204",NA,0.0217,0.048,0.0217,0.0426,NA
"55870","286204",NA,0.0319,0.0634,0.0319,0.0619,NA
"171023","286204",NA,0.0374,0.0957,0.0374,0.0721,NA
"55252","286204",NA,0.0244,0.0478,0.0244,0.0476,NA
"80816","286204",NA,0.0141,0.0315,0.0141,0.0278,NA
"472","286204",NA,0.0361,0.0841,0.0361,0.0698,NA
"1822","286204",NA,0.0231,0.0499,0.0231,0.0451,NA
"545","286204",NA,0.0339,0.0708,0.0339,0.0656,NA
"546","286204",NA,0.0148,0.0421,0.0148,0.0291,NA
"8314","286204",NA,0.0195,0.0496,0.0195,0.0383,NA
"9031","286204",NA,0.0228,0.0595,0.0228,0.0446,NA
"54880","286204",NA,0.0176,0.0467,0.0176,0.0346,NA
"63035","286204",NA,0.0312,0.0613,0.0312,0.0606,NA
"2186","286204",NA,0.018,0.0375,0.018,0.0354,NA
"672","286204",NA,0.0408,0.1007,0.0408,0.0784,NA
"23476","286204",NA,0.0357,0.0835,0.0357,0.069,NA
"7862","286204",NA,0.0133,0.0263,0.0133,0.0263,NA
"54014","286204",NA,0.0385,0.0811,0.0385,0.0741,NA
"254065","286204",NA,0.0192,0.0419,0.0192,0.0377,NA
"990","286204",NA,0.0099,0.0203,0.0099,0.0196,NA
"1020","286204",NA,0.0323,0.0636,0.0323,0.0625,NA
"10659","286204",NA,0.0309,0.0618,0.0309,0.06,NA
"1105","286204",NA,0.0317,0.0624,0.0317,0.0615,NA
"1106","286204",NA,0.0275,0.0566,0.0275,0.0536,NA
"1107","286204",NA,0.0244,0.0478,0.0244,0.0476,NA
"1108","286204",NA,0.04,0.0769,0.04,0.0769,NA
"26038","286204",NA,0.0323,0.0636,0.0323,0.0625,NA
"55636","286204",NA,0.0226,0.0638,0.0226,0.0443,NA
"57680","286204",NA,0.0469,0.0993,0.0469,0.0896,NA
"11113","286204",NA,0.0541,0.1026,0.0541,0.1026,NA
"60","1387",NA,0.1634,0.29,0.1634,0.281,NA
"51412","1387",NA,0.0825,0.1807,0.0825,0.1525,NA
"23394","1387",NA,0.2011,0.3432,0.2011,0.3349,NA
"8289","1387",NA,0.1623,0.3209,0.1623,0.2792,NA
"57492","1387",NA,0.2193,0.3722,0.2193,0.3597,NA
"196528","1387",NA,0.1889,0.3531,0.1889,0.3178,NA
"55870","1387",NA,0.1146,0.2654,0.1146,0.2056,NA
"171023","1387",NA,0.1206,0.2186,0.1206,0.2152,NA
"55252","1387",NA,0.0769,0.2004,0.0769,0.1429,NA
"80816","1387",NA,0.1683,0.318,0.1683,0.288,NA
"472","1387",NA,0.0449,0.0907,0.0449,0.0859,NA
"1822","1387",NA,0.1087,0.2218,0.1087,0.1961,NA
"545","1387",NA,0.1161,0.2427,0.1161,0.2081,NA
"546","1387",NA,0.1315,0.2328,0.1315,0.2325,NA
"8314","1387",NA,0.0825,0.1559,0.0825,0.1524,NA
"9031","1387",NA,0.1228,0.222,0.1228,0.2188,NA
"54880","1387",NA,0.1404,0.249,0.1404,0.2462,NA
"63035","1387",NA,0.0507,0.1635,0.0507,0.0966,NA
"2186","1387",NA,0.1309,0.2782,0.1309,0.2315,NA
"672","1387",NA,0.1204,0.2206,0.1204,0.215,NA
"23476","1387",NA,0.1672,0.302,0.1672,0.2864,NA
"7862","1387",NA,0.0989,0.2706,0.0989,0.18,NA
"54014","1387",NA,0.0036,0.0154,0.0036,0.0072,NA
"254065","1387",NA,0.0336,0.1436,0.0336,0.065,NA
"990","1387",NA,0.0831,0.1931,0.0831,0.1534,NA
"1020","1387",NA,0.0323,0.109,0.0323,0.0625,NA
"10659","1387",NA,0.0764,0.1805,0.0764,0.142,NA
"1105","1387",NA,0.0586,0.1902,0.0586,0.1107,NA
"1106","1387",NA,0.0735,0.1652,0.0735,0.1369,NA
"1107","1387",NA,0.1039,0.2642,0.1039,0.1883,NA
"1108","1387",NA,0.0671,0.1856,0.0671,0.1258,NA
"26038","1387",NA,0.0627,0.206,0.0627,0.1181,NA
"55636","1387",NA,0.1327,0.2347,0.1327,0.2343,NA
"57680","1387",NA,0.1084,0.2207,0.1084,0.1955,NA
"11113","1387",NA,0.0559,0.1563,0.0559,0.106,NA
"286204","1387",NA,0.0169,0.0501,0.0169,0.0333,NA
"60","1457",NA,0.1319,0.2756,0.1319,0.233,NA
"51412","1457",NA,0.1239,0.2273,0.1239,0.2205,NA
"23394","1457",NA,0.1613,0.3341,0.1613,0.2778,NA
"8289","1457",NA,0.1513,0.2754,0.1513,0.2628,NA
"57492","1457",NA,0.1534,0.313,0.1534,0.266,NA
"196528","1457",NA,0.1615,0.2987,0.1615,0.2781,NA
"55870","1457",NA,0.163,0.2819,0.163,0.2804,NA
"171023","1457",NA,0.0691,0.1596,0.0691,0.1293,NA
"55252","1457",NA,0.1899,0.3192,0.1899,0.3191,NA
"80816","1457",NA,0.1846,0.3365,0.1846,0.3117,NA
"472","1457",NA,0.0643,0.1372,0.0643,0.1209,NA
"1822","1457",NA,0.1,0.1925,0.1,0.1818,NA
"545","1457",NA,0.1,0.189,0.1,0.1818,NA
"546","1457",NA,0.0714,0.1781,0.0714,0.1333,NA
"8314","1457",NA,0.0683,0.1545,0.0683,0.1279,NA
"9031","1457",NA,0.0636,0.1482,0.0636,0.1197,NA
"54880","1457",NA,0.0617,0.1455,0.0617,0.1162,NA
"63035","1457",NA,0.0857,0.1637,0.0857,0.1579,NA
"2186","1457",NA,0.1495,0.2667,0.1495,0.2602,NA
"672","1457",NA,0.0863,0.1904,0.0863,0.1589,NA
"23476","1457",NA,0.1288,0.2599,0.1288,0.2283,NA
"7862","1457",NA,0.1781,0.3044,0.1781,0.3023,NA
"54014","1457",NA,0,0,0,0,NA
"254065","1457",NA,0.0862,0.1863,0.0862,0.1587,NA
"990","1457",NA,0.0874,0.1624,0.0874,0.1607,NA
"1020","1457",NA,0.0423,0.0849,0.0423,0.0811,NA
"10659","1457",NA,0.134,0.2383,0.134,0.2364,NA
"1105","1457",NA,0.0714,0.1389,0.0714,0.1333,NA
"1106","1457",NA,0.1193,0.2181,0.1193,0.2131,NA
"1107","1457",NA,0.2368,0.3831,0.2368,0.383,NA
"1108","1457",NA,0.1139,0.2054,0.1139,0.2045,NA
"26038","1457",NA,0.1746,0.3114,0.1746,0.2973,NA
"55636","1457",NA,0.0849,0.208,0.0849,0.1566,NA
"57680","1457",NA,0.1613,0.2946,0.1613,0.2778,NA
"11113","1457",NA,0.1139,0.2054,0.1139,0.2045,NA
"286204","1457",NA,0.0238,0.0468,0.0238,0.0465,NA
"1387","1457",NA,0.1151,0.2854,0.1151,0.2065,NA
"60","1487",NA,0.155,0.2684,0.155,0.2684,NA
"51412","1487",NA,0.1196,0.2259,0.1196,0.2137,NA
"23394","1487",NA,0.1138,0.2045,0.1138,0.2043,NA
"8289","1487",NA,0.1349,0.2469,0.1349,0.2377,NA
"57492","1487",NA,0.1969,0.329,0.1969,0.329,NA
"196528","1487",NA,0.1781,0.3087,0.1781,0.3023,NA
"55870","1487",NA,0.1146,0.2301,0.1146,0.2056,NA
"171023","1487",NA,0.1042,0.1895,0.1042,0.1888,NA
"55252","1487",NA,0.1105,0.2369,0.1105,0.199,NA
"80816","1487",NA,0.1549,0.2731,0.1549,0.2682,NA
"472","1487",NA,0.0586,0.111,0.0586,0.1107,NA
"1822","1487",NA,0.0917,0.1731,0.0917,0.168,NA
"545","1487",NA,0.1065,0.2016,0.1065,0.1925,NA
"546","1487",NA,0.095,0.1774,0.095,0.1735,NA
"8314","1487",NA,0.0867,0.1597,0.0867,0.1595,NA
"9031","1487",NA,0.0965,0.1767,0.0965,0.176,NA
"54880","1487",NA,0.1154,0.2081,0.1154,0.2069,NA
"63035","1487",NA,0.0702,0.1822,0.0702,0.1311,NA
"2186","1487",NA,0.0952,0.1855,0.0952,0.1739,NA
"672","1487",NA,0.1146,0.2057,0.1146,0.2056,NA
"23476","1487",NA,0.1829,0.3099,0.1829,0.3093,NA
"7862","1487",NA,0.1092,0.2476,0.1092,0.1969,NA
"54014","1487",NA,0.0059,0.0201,0.0059,0.0117,NA
"254065","1487",NA,0.0366,0.1244,0.0366,0.0706,NA
"990","1487",NA,0.0896,0.1807,0.0896,0.1644,NA
"1020","1487",NA,0.0343,0.0945,0.0343,0.0663,NA
"10659","1487",NA,0.1244,0.2448,0.1244,0.2212,NA
"1105","1487",NA,0.0643,0.17,0.0643,0.1209,NA
"1106","1487",NA,0.0457,0.0934,0.0457,0.0873,NA
"1107","1487",NA,0.1105,0.2369,0.1105,0.199,NA
"1108","1487",NA,0.0714,0.1651,0.0714,0.1333,NA
"26038","1487",NA,0.0774,0.2048,0.0774,0.1436,NA
"55636","1487",NA,0.1312,0.2368,0.1312,0.232,NA
"57680","1487",NA,0.1057,0.1967,0.1057,0.1912,NA
"11113","1487",NA,0.0656,0.1524,0.0656,0.1231,NA
"286204","1487",NA,0.0266,0.0651,0.0266,0.0518,NA
"1387","1487",NA,0.178,0.3126,0.178,0.3022,NA
"1457","1487",NA,0.1154,0.2435,0.1154,0.2069,NA
"60","8452",NA,0.0444,0.1162,0.0444,0.0851,NA
"51412","8452",NA,0.1237,0.2465,0.1237,0.2202,NA
"23394","8452",NA,0.0645,0.169,0.0645,0.1212,NA
"8289","8452",NA,0.0818,0.1742,0.0818,0.1513,NA
"57492","8452",NA,0.0756,0.1906,0.0756,0.1405,NA
"196528","8452",NA,0.0902,0.1979,0.0902,0.1654,NA
"55870","8452",NA,0.1125,0.2139,0.1125,0.2022,NA
"171023","8452",NA,0.0338,0.0942,0.0338,0.0654,NA
"55252","8452",NA,0.0556,0.1077,0.0556,0.1053,NA
"80816","8452",NA,0.0709,0.1596,0.0709,0.1324,NA
"472","8452",NA,0.0314,0.0789,0.0314,0.061,NA
"1822","8452",NA,0.0331,0.0749,0.0331,0.064,NA
"545","8452",NA,0.0459,0.0996,0.0459,0.0877,NA
"546","8452",NA,0.0191,0.0593,0.0191,0.0375,NA
"8314","8452",NA,0.0308,0.0838,0.0308,0.0597,NA
"9031","8452",NA,0.0189,0.0535,0.0189,0.037,NA
"54880","8452",NA,0.0421,0.1183,0.0421,0.0807,NA
"63035","8452",NA,0.0943,0.1725,0.0943,0.1724,NA
"2186","8452",NA,0.0825,0.1687,0.0825,0.1524,NA
"672","8452",NA,0.0262,0.0709,0.0262,0.051,NA
"23476","8452",NA,0.0506,0.1252,0.0506,0.0964,NA
"7862","8452",NA,0.0968,0.1777,0.0968,0.1765,NA
"54014","8452",NA,0,0,0,0,NA
"254065","8452",NA,0.0714,0.1414,0.0714,0.1333,NA
"990","8452",NA,0.0562,0.1141,0.0562,0.1064,NA
"1020","8452",NA,0.0566,0.1074,0.0566,0.1071,NA
"10659","8452",NA,0.1358,0.2551,0.1358,0.2391,NA
"1105","8452",NA,0.0755,0.1405,0.0755,0.1404,NA
"1106","8452",NA,0.0722,0.1486,0.0722,0.1346,NA
"1107","8452",NA,0.1343,0.2423,0.1343,0.2368,NA
"1108","8452",NA,0.0448,0.0866,0.0448,0.0857,NA
"26038","8452",NA,0.12,0.2148,0.12,0.2143,NA
"55636","8452",NA,0.0314,0.0957,0.0314,0.0608,NA
"57680","8452",NA,0.0769,0.1677,0.0769,0.1429,NA
"11113","8452",NA,0.0769,0.1443,0.0769,0.1429,NA
"286204","8452",NA,0.0303,0.0592,0.0303,0.0588,NA
"1387","8452",NA,0.0466,0.1466,0.0466,0.089,NA
"1457","8452",NA,0.0986,0.1845,0.0986,0.1795,NA
"1487","8452",NA,0.0632,0.1613,0.0632,0.1189,NA
"60","8450",NA,0.1215,0.2284,0.1215,0.2167,NA
"51412","8450",NA,0.1103,0.1988,0.1103,0.1988,NA
"23394","8450",NA,0.1312,0.2471,0.1312,0.232,NA
"8289","8450",NA,0.1875,0.3161,0.1875,0.3158,NA
"57492","8450",NA,0.1618,0.2927,0.1618,0.2785,NA
"196528","8450",NA,0.1635,0.2829,0.1635,0.2811,NA
"55870","8450",NA,0.1102,0.2013,0.1102,0.1986,NA
"171023","8450",NA,0.0391,0.0814,0.0391,0.0752,NA
"55252","8450",NA,0.0847,0.1628,0.0847,0.1562,NA
"80816","8450",NA,0.1325,0.236,0.1325,0.234,NA
"472","8450",NA,0.0435,0.0859,0.0435,0.0833,NA
"1822","8450",NA,0.0793,0.1473,0.0793,0.1469,NA
"545","8450",NA,0.1293,0.2289,0.1293,0.2289,NA
"546","8450",NA,0.1154,0.2367,0.1154,0.2069,NA
"8314","8450",NA,0.0586,0.1182,0.0586,0.1107,NA
"9031","8450",NA,0.0984,0.1943,0.0984,0.1791,NA
"54880","8450",NA,0.087,0.1749,0.087,0.16,NA
"63035","8450",NA,0.1,0.2087,0.1,0.1818,NA
"2186","8450",NA,0.163,0.2805,0.163,0.2803,NA
"672","8450",NA,0.0736,0.1457,0.0736,0.1371,NA
"23476","8450",NA,0.1414,0.2557,0.1414,0.2477,NA
"7862","8450",NA,0.1009,0.1971,0.1009,0.1833,NA
"54014","8450",NA,0,0,0,0,NA
"254065","8450",NA,0.0778,0.1996,0.0778,0.1443,NA
"990","8450",NA,0.0735,0.138,0.0735,0.137,NA
"1020","8450",NA,0.0286,0.065,0.0286,0.0556,NA
"10659","8450",NA,0.0827,0.1543,0.0827,0.1528,NA
"1105","8450",NA,0.0686,0.1488,0.0686,0.1284,NA
"1106","8450",NA,0.0685,0.1284,0.0685,0.1282,NA
"1107","8450",NA,0.1034,0.1954,0.1034,0.1875,NA
"1108","8450",NA,0.0796,0.1571,0.0796,0.1475,NA
"26038","8450",NA,0.0909,0.1949,0.0909,0.1667,NA
"55636","8450",NA,0.0825,0.1736,0.0825,0.1524,NA
"57680","8450",NA,0.1484,0.2592,0.1484,0.2584,NA
"11113","8450",NA,0.0893,0.1746,0.0893,0.1639,NA
"286204","8450",NA,0.0169,0.0358,0.0169,0.0333,NA
"1387","8450",NA,0.0886,0.191,0.0886,0.1628,NA
"1457","8450",NA,0.1207,0.2232,0.1207,0.2154,NA
"1487","8450",NA,0.1075,0.204,0.1075,0.1941,NA
"8452","8450",NA,0.0566,0.121,0.0566,0.1071,NA
"60","1642",NA,0.1129,0.2387,0.1129,0.2029,NA
"51412","1642",NA,0.0667,0.1286,0.0667,0.125,NA
"23394","1642",NA,0.1071,0.2315,0.1071,0.1935,NA
"8289","1642",NA,0.0952,0.1817,0.0952,0.1739,NA
"57492","1642",NA,0.1087,0.2295,0.1087,0.1961,NA
"196528","1642",NA,0.1259,0.2393,0.1259,0.2237,NA
"55870","1642",NA,0.102,0.186,0.102,0.1852,NA
"171023","1642",NA,0.0543,0.1264,0.0543,0.103,NA
"55252","1642",NA,0.1047,0.1896,0.1047,0.1895,NA
"80816","1642",NA,0.1314,0.2498,0.1314,0.2323,NA
"472","1642",NA,0.0339,0.074,0.0339,0.0656,NA
"1822","1642",NA,0.1163,0.2199,0.1163,0.2083,NA
"545","1642",NA,0.0556,0.1091,0.0556,0.1053,NA
"546","1642",NA,0.0632,0.1578,0.0632,0.1189,NA
"8314","1642",NA,0.0526,0.1202,0.0526,0.1,NA
"9031","1642",NA,0.0538,0.1257,0.0538,0.1021,NA
"54880","1642",NA,0.0386,0.0925,0.0386,0.0744,NA
"63035","1642",NA,0.0405,0.081,0.0405,0.0779,NA
"2186","1642",NA,0.1071,0.1979,0.1071,0.1935,NA
"672","1642",NA,0.0539,0.122,0.0539,0.1023,NA
"23476","1642",NA,0.1078,0.2205,0.1078,0.1946,NA
"7862","1642",NA,0.0741,0.139,0.0741,0.1379,NA
"54014","1642",NA,0.0156,0.0357,0.0156,0.0308,NA
"254065","1642",NA,0.0667,0.1475,0.0667,0.125,NA
"990","1642",NA,0.0463,0.0893,0.0463,0.0885,NA
"1020","1642",NA,0.0135,0.028,0.0135,0.0267,NA
"10659","1642",NA,0.0673,0.127,0.0673,0.1261,NA
"1105","1642",NA,0.1014,0.1925,0.1014,0.1842,NA
"1106","1642",NA,0.0789,0.1495,0.0789,0.1463,NA
"1107","1642",NA,0.1047,0.1896,0.1047,0.1895,NA
"1108","1642",NA,0.0988,0.1807,0.0988,0.1798,NA
"26038","1642",NA,0.1364,0.2521,0.1364,0.24,NA
"55636","1642",NA,0.0522,0.131,0.0522,0.0993,NA
"57680","1642",NA,0.0985,0.1895,0.0985,0.1793,NA
"11113","1642",NA,0.0471,0.0904,0.0471,0.0899,NA
"286204","1642",NA,0.0357,0.0695,0.0357,0.069,NA
"1387","1642",NA,0.0912,0.2295,0.0912,0.1672,NA
"1457","1642",NA,0.1412,0.2474,0.1412,0.2474,NA
"1487","1642",NA,0.0462,0.1033,0.0462,0.0882,NA
"8452","1642",NA,0.026,0.0522,0.026,0.0506,NA
"8450","1642",NA,0.065,0.1262,0.065,0.1221,NA
"60","1660",NA,0.1034,0.2456,0.1034,0.1875,NA
"51412","1660",NA,0.1414,0.2701,0.1414,0.2478,NA
"23394","1660",NA,0.1038,0.2514,0.1038,0.1881,NA
"8289","1660",NA,0.0885,0.1818,0.0885,0.1626,NA
"57492","1660",NA,0.1118,0.2617,0.1118,0.2011,NA
"196528","1660",NA,0.1322,0.2704,0.1322,0.2336,NA
"55870","1660",NA,0.1341,0.2456,0.1341,0.2366,NA
"171023","1660",NA,0.0846,0.2149,0.0846,0.156,NA
"55252","1660",NA,0.1429,0.2529,0.1429,0.25,NA
