"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
"8294","23133",NA,0.0469,0.0926,0.0469,0.0896,NA,"PHF8","H4C9","PHF8 - H4C9"
"8367","23133",NA,0.0602,0.1486,0.0602,0.1135,NA,"PHF8","H4C5","PHF8 - H4C5"
"8364","23133",NA,0.069,0.1315,0.069,0.129,NA,"PHF8","H4C3","PHF8 - H4C3"
"8363","23133",NA,0.0952,0.1746,0.0952,0.1739,NA,"PHF8","H4C11","PHF8 - H4C11"
"3021","23133",NA,0.0667,0.1281,0.0667,0.125,NA,"PHF8","H3-3B","PHF8 - H3-3B"
"3020","23133",NA,0.046,0.0985,0.046,0.0879,NA,"PHF8","H3-3A","PHF8 - H3-3A"
"3008","23133",NA,0.0435,0.0834,0.0435,0.0833,NA,"PHF8","H1-4","PHF8 - H1-4"
"7552","51317",NA,0.0952,0.2039,0.0952,0.1739,NA,"PHF21A","ZNF711","PHF21A - ZNF711"
"9640","51317",NA,0.0417,0.0873,0.0417,0.08,NA,"PHF21A","ZNF592","PHF21A - ZNF592"
"10771","51317",NA,0.0625,0.1268,0.0625,0.1176,NA,"PHF21A","ZMYND11","PHF21A - ZMYND11"
"9203","51317",NA,0.0556,0.1056,0.0556,0.1053,NA,"PHF21A","ZMYM3","PHF21A - ZMYM3"
"7750","51317",NA,0.1158,0.2207,0.1158,0.2075,NA,"PHF21A","ZMYM2","PHF21A - ZMYM2"
"7704","51317",NA,0.0143,0.0282,0.0143,0.0282,NA,"PHF21A","ZBTB16","PHF21A - ZBTB16"
"7528","51317",NA,0.0845,0.1859,0.0845,0.1558,NA,"PHF21A","YY1","PHF21A - YY1"
"7531","51317",NA,0.0625,0.1177,0.0625,0.1176,NA,"PHF21A","YWHAE","PHF21A - YWHAE"
"51322","51317",NA,0.123,0.251,0.123,0.219,NA,"PHF21A","WAC","PHF21A - WAC"
"7443","51317",NA,0.0495,0.1003,0.0495,0.0943,NA,"PHF21A","VRK1","PHF21A - VRK1"
"7874","51317",NA,0.1628,0.2935,0.1628,0.28,NA,"PHF21A","USP7","PHF21A - USP7"
"55148","51317",NA,0.0909,0.169,0.0909,0.1667,NA,"PHF21A","UBR7","PHF21A - UBR7"
"7319","51317",NA,0.0741,0.1502,0.0741,0.1379,NA,"PHF21A","UBE2A","PHF21A - UBE2A"
"11338","51317",NA,0.0364,0.0721,0.0364,0.0702,NA,"PHF21A","U2AF2","PHF21A - U2AF2"
"8295","51317",NA,0.0962,0.1902,0.0962,0.1754,NA,"PHF21A","TRRAP","PHF21A - TRRAP"
"11011","51317",NA,0.1644,0.2869,0.1644,0.2824,NA,"PHF21A","TLK2","PHF21A - TLK2"
"200424","51317",NA,0.1967,0.329,0.1967,0.3288,NA,"PHF21A","TET3","PHF21A - TET3"
"79718","51317",NA,0.0769,0.1704,0.0769,0.1429,NA,"PHF21A","TBL1XR1","PHF21A - TBL1XR1"
"129685","51317",NA,0.087,0.1746,0.087,0.16,NA,"PHF21A","TAF8","PHF21A - TAF8"
"6878","51317",NA,0.1037,0.2216,0.1037,0.1879,NA,"PHF21A","TAF6","PHF21A - TAF6"
"6874","51317",NA,0.0635,0.1359,0.0635,0.1194,NA,"PHF21A","TAF4","PHF21A - TAF4"
"6873","51317",NA,0.0741,0.141,0.0741,0.1379,NA,"PHF21A","TAF2","PHF21A - TAF2"
"6872","51317",NA,0.125,0.259,0.125,0.2222,NA,"PHF21A","TAF1","PHF21A - TAF1"
"23512","51317",NA,0.0568,0.111,0.0568,0.1075,NA,"PHF21A","SUZ12","PHF21A - SUZ12"
"11198","51317",NA,0.1875,0.3273,0.1875,0.3158,NA,"PHF21A","SUPT16H","PHF21A - SUPT16H"
"10847","51317",NA,0.1034,0.2268,0.1034,0.1875,NA,"PHF21A","SRCAP","PHF21A - SRCAP"
"8405","51317",NA,0.1277,0.2407,0.1277,0.2264,NA,"PHF21A","SPOP","PHF21A - SPOP"
"23013","51317",NA,0.0988,0.2316,0.0988,0.1799,NA,"PHF21A","SPEN","PHF21A - SPEN"
"6605","51317",NA,0.0506,0.1234,0.0506,0.0963,NA,"PHF21A","SMARCE1","PHF21A - SMARCE1"
"6603","51317",NA,0.0317,0.0617,0.0317,0.0615,NA,"PHF21A","SMARCD2","PHF21A - SMARCD2"
"6602","51317",NA,0.0818,0.166,0.0818,0.1513,NA,"PHF21A","SMARCD1","PHF21A - SMARCD1"
"6601","51317",NA,0.0762,0.1531,0.0762,0.1416,NA,"PHF21A","SMARCC2","PHF21A - SMARCC2"
"6599","51317",NA,0,0,0,0,NA,"PHF21A","SMARCC1","PHF21A - SMARCC1"
"6598","51317",NA,0.0423,0.1112,0.0423,0.0811,NA,"PHF21A","SMARCB1","PHF21A - SMARCB1"
"6597","51317",NA,0.0708,0.1458,0.0708,0.1322,NA,"PHF21A","SMARCA4","PHF21A - SMARCA4"
"6595","51317",NA,0.0686,0.1645,0.0686,0.1283,NA,"PHF21A","SMARCA2","PHF21A - SMARCA2"
"23309","51317",NA,0.0577,0.1134,0.0577,0.1091,NA,"PHF21A","SIN3B","PHF21A - SIN3B"
"25942","51317",NA,0.0952,0.2216,0.0952,0.1739,NA,"PHF21A","SIN3A","PHF21A - SIN3A"
"23451","51317",NA,0,0,0,0,NA,"PHF21A","SF3B1","PHF21A - SF3B1"
"55209","51317",NA,0.1236,0.2306,0.1236,0.22,NA,"PHF21A","SETD5","PHF21A - SETD5"
"29072","51317",NA,0.1222,0.2289,0.1222,0.2178,NA,"PHF21A","SETD2","PHF21A - SETD2"
"23067","51317",NA,0.102,0.1939,0.102,0.1852,NA,"PHF21A","SETD1B","PHF21A - SETD1B"
"9739","51317",NA,0.1538,0.2673,0.1538,0.2667,NA,"PHF21A","SETD1A","PHF21A - SETD1A"
"6418","51317",NA,0.1045,0.1895,0.1045,0.1892,NA,"PHF21A","SET","PHF21A - SET"
"23314","51317",NA,0.1024,0.2362,0.1024,0.1858,NA,"PHF21A","SATB2","PHF21A - SATB2"
"51319","51317",NA,0.1333,0.2535,0.1333,0.2353,NA,"PHF21A","RSRC1","PHF21A - RSRC1"
"6197","51317",NA,0.0596,0.1361,0.0596,0.1125,NA,"PHF21A","RPS6KA3","PHF21A - RPS6KA3"
"6045","51317",NA,0.0462,0.0883,0.0462,0.0882,NA,"PHF21A","RNF2","PHF21A - RNF2"
"165918","51317",NA,0.0253,0.0498,0.0253,0.0494,NA,"PHF21A","RNF168","PHF21A - RNF168"
"51132","51317",NA,0.1351,0.2415,0.1351,0.2381,NA,"PHF21A","RLIM","PHF21A - RLIM"
"27316","51317",NA,0.0727,0.138,0.0727,0.1356,NA,"PHF21A","RBMX","PHF21A - RBMX"
"10743","51317",NA,0.0846,0.2124,0.0846,0.156,NA,"PHF21A","RAI1","PHF21A - RAI1"
"22827","51317",NA,0.0524,0.1312,0.0524,0.0995,NA,"PHF21A","PUF60","PHF21A - PUF60"
"54496","51317",NA,0.0893,0.1812,0.0893,0.1639,NA,"PHF21A","PRMT7","PHF21A - PRMT7"
"5591","51317",NA,0.0339,0.0663,0.0339,0.0656,NA,"PHF21A","PRKDC","PHF21A - PRKDC"
"59336","51317",NA,0.1268,0.2268,0.1268,0.225,NA,"PHF21A","PRDM13","PHF21A - PRDM13"
"10084","51317",NA,0.1031,0.1992,0.1031,0.1869,NA,"PHF21A","PQBP1","PHF21A - PQBP1"
"5515","51317",NA,0.1429,0.2501,0.1429,0.25,NA,"PHF21A","PPP2CA","PHF21A - PPP2CA"
"10891","51317",NA,0.0123,0.0247,0.0123,0.0244,NA,"PHF21A","PPARGC1A","PHF21A - PPARGC1A"
"23126","51317",NA,0.1294,0.2968,0.1294,0.2292,NA,"PHF21A","POGZ","PHF21A - POGZ"
"55023","51317",NA,0.1818,0.3162,0.1818,0.3077,NA,"PHF21A","PHIP","PHF21A - PHIP"
"23133","51317",NA,0.0526,0.1014,0.0526,0.1,NA,"PHF21A","PHF8","PHF21A - PHF8"
"7468","51317",NA,0.0695,0.1711,0.0695,0.13,NA,"PHF21A","NSD2","PHF21A - NSD2"
"9555","51317",NA,0.0455,0.1019,0.0455,0.087,NA,"PHF21A","MACROH2A1","PHF21A - MACROH2A1"
"51111","51317",NA,0.1129,0.2029,0.1129,0.2029,NA,"PHF21A","KMT5B","PHF21A - KMT5B"
"8294","51317",NA,0.1,0.1826,0.1,0.1818,NA,"PHF21A","H4C9","PHF21A - H4C9"
"8367","51317",NA,0.0863,0.1883,0.0863,0.1589,NA,"PHF21A","H4C5","PHF21A - H4C5"
"8364","51317",NA,0.0909,0.1667,0.0909,0.1667,NA,"PHF21A","H4C3","PHF21A - H4C3"
"8363","51317",NA,0.12,0.2213,0.12,0.2143,NA,"PHF21A","H4C11","PHF21A - H4C11"
"3021","51317",NA,0.0882,0.1624,0.0882,0.1622,NA,"PHF21A","H3-3B","PHF21A - H3-3B"
"3020","51317",NA,0.1477,0.2705,0.1477,0.2574,NA,"PHF21A","H3-3A","PHF21A - H3-3A"
"3008","51317",NA,0.0943,0.1762,0.0943,0.1724,NA,"PHF21A","H1-4","PHF21A - H1-4"
"7552","1911",NA,0,0,0,0,NA,"PHC1","ZNF711","PHC1 - ZNF711"
"9640","1911",NA,0.0323,0.0626,0.0323,0.0625,NA,"PHC1","ZNF592","PHC1 - ZNF592"
"10771","1911",NA,0.0645,0.1213,0.0645,0.1212,NA,"PHC1","ZMYND11","PHC1 - ZMYND11"
"9203","1911",NA,0.0545,0.1136,0.0545,0.1034,NA,"PHC1","ZMYM3","PHC1 - ZMYM3"
"7750","1911",NA,0.0476,0.1151,0.0476,0.0909,NA,"PHC1","ZMYM2","PHC1 - ZMYM2"
"7704","1911",NA,0,0,0,0,NA,"PHC1","ZBTB16","PHC1 - ZBTB16"
"7528","1911",NA,0.0303,0.0889,0.0303,0.0588,NA,"PHC1","YY1","PHC1 - YY1"
"7531","1911",NA,0.0638,0.1267,0.0638,0.12,NA,"PHC1","YWHAE","PHC1 - YWHAE"
"51322","1911",NA,0.0259,0.072,0.0259,0.0504,NA,"PHC1","WAC","PHC1 - WAC"
"7443","1911",NA,0.0353,0.0864,0.0353,0.0682,NA,"PHC1","VRK1","PHC1 - VRK1"
"7874","1911",NA,0.0513,0.1203,0.0513,0.0976,NA,"PHC1","USP7","PHC1 - USP7"
"55148","1911",NA,0.05,0.097,0.05,0.0952,NA,"PHC1","UBR7","PHC1 - UBR7"
"7319","1911",NA,0.0316,0.0808,0.0316,0.0612,NA,"PHC1","UBE2A","PHC1 - UBE2A"
"11338","1911",NA,0.0833,0.1551,0.0833,0.1538,NA,"PHC1","U2AF2","PHC1 - U2AF2"
"8295","1911",NA,0.0787,0.191,0.0787,0.1458,NA,"PHC1","TRRAP","PHC1 - TRRAP"
"11011","1911",NA,0.0806,0.1715,0.0806,0.1493,NA,"PHC1","TLK2","PHC1 - TLK2"
"200424","1911",NA,0.0577,0.118,0.0577,0.1091,NA,"PHC1","TET3","PHC1 - TET3"
"79718","1911",NA,0.0382,0.1112,0.0382,0.0735,NA,"PHC1","TBL1XR1","PHC1 - TBL1XR1"
"129685","1911",NA,0.0323,0.0626,0.0323,0.0625,NA,"PHC1","TAF8","PHC1 - TAF8"
"6878","1911",NA,0.0565,0.159,0.0565,0.1069,NA,"PHC1","TAF6","PHC1 - TAF6"
"6874","1911",NA,0.0265,0.0731,0.0265,0.0517,NA,"PHC1","TAF4","PHC1 - TAF4"
"6873","1911",NA,0.0811,0.1517,0.0811,0.15,NA,"PHC1","TAF2","PHC1 - TAF2"
"6872","1911",NA,0.0328,0.0929,0.0328,0.0635,NA,"PHC1","TAF1","PHC1 - TAF1"
"23512","1911",NA,0.0274,0.0637,0.0274,0.0533,NA,"PHC1","SUZ12","PHC1 - SUZ12"
"11198","1911",NA,0.0267,0.0626,0.0267,0.0519,NA,"PHC1","SUPT16H","PHC1 - SUPT16H"
"10847","1911",NA,0.029,0.0868,0.029,0.0563,NA,"PHC1","SRCAP","PHC1 - SRCAP"
"8405","1911",NA,0.0233,0.0576,0.0233,0.0455,NA,"PHC1","SPOP","PHC1 - SPOP"
"23013","1911",NA,0.0491,0.1564,0.0491,0.0936,NA,"PHC1","SPEN","PHC1 - SPEN"
"6605","1911",NA,0.0432,0.1377,0.0432,0.0828,NA,"PHC1","SMARCE1","PHC1 - SMARCE1"
"6603","1911",NA,0.0217,0.0443,0.0217,0.0426,NA,"PHC1","SMARCD2","PHC1 - SMARCD2"
"6602","1911",NA,0.0632,0.1588,0.0632,0.1188,NA,"PHC1","SMARCD1","PHC1 - SMARCD1"
"6601","1911",NA,0.0674,0.1648,0.0674,0.1263,NA,"PHC1","SMARCC2","PHC1 - SMARCC2"
"6599","1911",NA,0,0,0,0,NA,"PHC1","SMARCC1","PHC1 - SMARCC1"
"6598","1911",NA,0.0355,0.1242,0.0355,0.0686,NA,"PHC1","SMARCB1","PHC1 - SMARCB1"
"6597","1911",NA,0.0729,0.1831,0.0729,0.1359,NA,"PHC1","SMARCA4","PHC1 - SMARCA4"
"6595","1911",NA,0.0368,0.118,0.0368,0.071,NA,"PHC1","SMARCA2","PHC1 - SMARCA2"
"23309","1911",NA,0.0278,0.0542,0.0278,0.0541,NA,"PHC1","SIN3B","PHC1 - SIN3B"
"25942","1911",NA,0.044,0.1391,0.044,0.0843,NA,"PHC1","SIN3A","PHC1 - SIN3A"
"23451","1911",NA,0,0,0,0,NA,"PHC1","SF3B1","PHC1 - SF3B1"
"55209","1911",NA,0.038,0.0902,0.038,0.0732,NA,"PHC1","SETD5","PHC1 - SETD5"
"29072","1911",NA,0.0641,0.1493,0.0641,0.1205,NA,"PHC1","SETD2","PHC1 - SETD2"
"23067","1911",NA,0.0286,0.0556,0.0286,0.0556,NA,"PHC1","SETD1B","PHC1 - SETD1B"
"9739","1911",NA,0.0364,0.0767,0.0364,0.0702,NA,"PHC1","SETD1A","PHC1 - SETD1A"
"6418","1911",NA,0.0566,0.1165,0.0566,0.1071,NA,"PHC1","SET","PHC1 - SET"
"23314","1911",NA,0.0377,0.1196,0.0377,0.0727,NA,"PHC1","SATB2","PHC1 - SATB2"
"51319","1911",NA,0.0645,0.1213,0.0645,0.1212,NA,"PHC1","RSRC1","PHC1 - RSRC1"
"6197","1911",NA,0.029,0.0868,0.029,0.0563,NA,"PHC1","RPS6KA3","PHC1 - RPS6KA3"
"6045","1911",NA,0.0417,0.0844,0.0417,0.08,NA,"PHC1","RNF2","PHC1 - RNF2"
"165918","1911",NA,0.05,0.1073,0.05,0.0952,NA,"PHC1","RNF168","PHC1 - RNF168"
"51132","1911",NA,0.082,0.1732,0.082,0.1515,NA,"PHC1","RLIM","PHC1 - RLIM"
"27316","1911",NA,0.025,0.0495,0.025,0.0488,NA,"PHC1","RBMX","PHC1 - RBMX"
"10743","1911",NA,0.0309,0.1076,0.0309,0.06,NA,"PHC1","RAI1","PHC1 - RAI1"
"22827","1911",NA,0.0578,0.1882,0.0578,0.1093,NA,"PHC1","PUF60","PHC1 - PUF60"
"54496","1911",NA,0.0505,0.13,0.0505,0.0962,NA,"PHC1","PRMT7","PHC1 - PRMT7"
"5591","1911",NA,0.075,0.1427,0.075,0.1395,NA,"PHC1","PRKDC","PHC1 - PRKDC"
"59336","1911",NA,0.0508,0.1085,0.0508,0.0968,NA,"PHC1","PRDM13","PHC1 - PRDM13"
"10084","1911",NA,0.0988,0.2287,0.0988,0.1798,NA,"PHC1","PQBP1","PHC1 - PQBP1"
"5515","1911",NA,0.0588,0.1196,0.0588,0.1111,NA,"PHC1","PPP2CA","PHC1 - PPP2CA"
"10891","1911",NA,0.0159,0.0354,0.0159,0.0312,NA,"PHC1","PPARGC1A","PHC1 - PPARGC1A"
"23126","1911",NA,0.0419,0.1355,0.0419,0.0805,NA,"PHC1","POGZ","PHC1 - POGZ"
"55023","1911",NA,0.0282,0.0648,0.0282,0.0548,NA,"PHC1","PHIP","PHC1 - PHIP"
"23133","1911",NA,0.0769,0.1455,0.0769,0.1429,NA,"PHC1","PHF8","PHC1 - PHF8"
"51317","1911",NA,0.0196,0.041,0.0196,0.0385,NA,"PHC1","PHF21A","PHC1 - PHF21A"
"7468","1911",NA,0.046,0.1511,0.046,0.0879,NA,"PHC1","NSD2","PHC1 - NSD2"
"9555","1911",NA,0,0,0,0,NA,"PHC1","MACROH2A1","PHC1 - MACROH2A1"
"51111","1911",NA,0.0408,0.0832,0.0408,0.0784,NA,"PHC1","KMT5B","PHC1 - KMT5B"
"8294","1911",NA,0.0536,0.1123,0.0536,0.1017,NA,"PHC1","H4C9","PHC1 - H4C9"
"8367","1911",NA,0.0556,0.1576,0.0556,0.1053,NA,"PHC1","H4C5","PHC1 - H4C5"
"8364","1911",NA,0.0588,0.1196,0.0588,0.1111,NA,"PHC1","H4C3","PHC1 - H4C3"
"8363","1911",NA,0.1176,0.2117,0.1176,0.2105,NA,"PHC1","H4C11","PHC1 - H4C11"
"3021","1911",NA,0.0566,0.1165,0.0566,0.1071,NA,"PHC1","H3-3B","PHC1 - H3-3B"
"3020","1911",NA,0.0641,0.1493,0.0641,0.1205,NA,"PHC1","H3-3A","PHC1 - H3-3A"
"3008","1911",NA,0.0526,0.1011,0.0526,0.1,NA,"PHC1","H1-4","PHC1 - H1-4"
"7552","54704",NA,0.0333,0.0674,0.0333,0.0645,NA,"PDP1","ZNF711","PDP1 - ZNF711"
"9640","54704",NA,0.0938,0.1732,0.0938,0.1714,NA,"PDP1","ZNF592","PDP1 - ZNF592"
"10771","54704",NA,0.0588,0.1118,0.0588,0.1111,NA,"PDP1","ZMYND11","PDP1 - ZMYND11"
"9203","54704",NA,0.0167,0.0349,0.0167,0.0328,NA,"PDP1","ZMYM3","PDP1 - ZMYM3"
"7750","54704",NA,0.0706,0.1592,0.0706,0.1319,NA,"PDP1","ZMYM2","PDP1 - ZMYM2"
"7704","54704",NA,0,0,0,0,NA,"PDP1","ZBTB16","PDP1 - ZBTB16"
"7528","54704",NA,0.0373,0.1025,0.0373,0.0719,NA,"PDP1","YY1","PDP1 - YY1"
"7531","54704",NA,0.06,0.1168,0.06,0.1132,NA,"PDP1","YWHAE","PDP1 - YWHAE"
"51322","54704",NA,0.0609,0.155,0.0609,0.1148,NA,"PDP1","WAC","PDP1 - WAC"
"7443","54704",NA,0.0833,0.1858,0.0833,0.1538,NA,"PDP1","VRK1","PDP1 - VRK1"
"7874","54704",NA,0.1039,0.2219,0.1039,0.1882,NA,"PDP1","USP7","PDP1 - USP7"
"55148","54704",NA,0.0976,0.1789,0.0976,0.1778,NA,"PDP1","UBR7","PDP1 - UBR7"
"7319","54704",NA,0.0202,0.0497,0.0202,0.0396,NA,"PDP1","UBE2A","PDP1 - UBE2A"
"11338","54704",NA,0.05,0.0953,0.05,0.0952,NA,"PDP1","U2AF2","PDP1 - U2AF2"
"8295","54704",NA,0.0532,0.1258,0.0532,0.101,NA,"PDP1","TRRAP","PDP1 - TRRAP"
"11011","54704",NA,0.0769,0.1581,0.0769,0.1429,NA,"PDP1","TLK2","PDP1 - TLK2"
"200424","54704",NA,0.0943,0.1814,0.0943,0.1724,NA,"PDP1","TET3","PDP1 - TET3"
"79718","54704",NA,0.0451,0.123,0.0451,0.0863,NA,"PDP1","TBL1XR1","PDP1 - TBL1XR1"
"129685","54704",NA,0.0606,0.1155,0.0606,0.1143,NA,"PDP1","TAF8","PDP1 - TAF8"
"6878","54704",NA,0.0469,0.1257,0.0469,0.0896,NA,"PDP1","TAF6","PDP1 - TAF6"
"6874","54704",NA,0.0259,0.0674,0.0259,0.0504,NA,"PDP1","TAF4","PDP1 - TAF4"
"6873","54704",NA,0.075,0.1399,0.075,0.1395,NA,"PDP1","TAF2","PDP1 - TAF2"
"6872","54704",NA,0.0403,0.1071,0.0403,0.0775,NA,"PDP1","TAF1","PDP1 - TAF1"
"23512","54704",NA,0.04,0.0881,0.04,0.0769,NA,"PDP1","SUZ12","PDP1 - SUZ12"
"11198","54704",NA,0.0667,0.1443,0.0667,0.125,NA,"PDP1","SUPT16H","PDP1 - SUPT16H"
"10847","54704",NA,0.0211,0.06,0.0211,0.0414,NA,"PDP1","SRCAP","PDP1 - SRCAP"
"8405","54704",NA,0.046,0.1061,0.046,0.0879,NA,"PDP1","SPOP","PDP1 - SPOP"
"23013","54704",NA,0.0357,0.1081,0.0357,0.069,NA,"PDP1","SPEN","PDP1 - SPEN"
"6605","54704",NA,0.0238,0.0725,0.0238,0.0465,NA,"PDP1","SMARCE1","PDP1 - SMARCE1"
"6603","54704",NA,0.0204,0.0408,0.0204,0.04,NA,"PDP1","SMARCD2","PDP1 - SMARCD2"
"6602","54704",NA,0.0505,0.122,0.0505,0.0962,NA,"PDP1","SMARCD1","PDP1 - SMARCD1"
"6601","54704",NA,0.0538,0.1266,0.0538,0.102,NA,"PDP1","SMARCC2","PDP1 - SMARCC2"
"6599","54704",NA,0,0,0,0,NA,"PDP1","SMARCC1","PDP1 - SMARCC1"
"6598","54704",NA,0.0248,0.0818,0.0248,0.0483,NA,"PDP1","SMARCB1","PDP1 - SMARCB1"
"6597","54704",NA,0.0495,0.1206,0.0495,0.0943,NA,"PDP1","SMARCA4","PDP1 - SMARCA4"
"6595","54704",NA,0.0361,0.1088,0.0361,0.0698,NA,"PDP1","SMARCA2","PDP1 - SMARCA2"
"23309","54704",NA,0.0526,0.1,0.0526,0.1,NA,"PDP1","SIN3B","PDP1 - SIN3B"
"25942","54704",NA,0.0432,0.1282,0.0432,0.0828,NA,"PDP1","SIN3A","PDP1 - SIN3A"
"23451","54704",NA,0,0,0,0,NA,"PDP1","SF3B1","PDP1 - SF3B1"
"55209","54704",NA,0.0625,0.1387,0.0625,0.1176,NA,"PDP1","SETD5","PDP1 - SETD5"
"29072","54704",NA,0.075,0.1651,0.075,0.1395,NA,"PDP1","SETD2","PDP1 - SETD2"
"23067","54704",NA,0.0263,0.0513,0.0263,0.0513,NA,"PDP1","SETD1B","PDP1 - SETD1B"
"9739","54704",NA,0.0909,0.1768,0.0909,0.1667,NA,"PDP1","SETD1A","PDP1 - SETD1A"
"6418","54704",NA,0.1132,0.2148,0.1132,0.2034,NA,"PDP1","SET","PDP1 - SET"
"23314","54704",NA,0.0435,0.1287,0.0435,0.0833,NA,"PDP1","SATB2","PDP1 - SATB2"
"51319","54704",NA,0.125,0.2236,0.125,0.2222,NA,"PDP1","RSRC1","PDP1 - RSRC1"
"6197","54704",NA,0.0284,0.08,0.0284,0.0552,NA,"PDP1","RPS6KA3","PDP1 - RPS6KA3"
"6045","54704",NA,0.0392,0.0778,0.0392,0.0755,NA,"PDP1","RNF2","PDP1 - RNF2"
"165918","54704",NA,0.0312,0.0659,0.0312,0.0606,NA,"PDP1","RNF168","PDP1 - RNF168"
"51132","54704",NA,0.0781,0.1597,0.0781,0.1449,NA,"PDP1","RLIM","PDP1 - RLIM"
"27316","54704",NA,0.0476,0.0913,0.0476,0.0909,NA,"PDP1","RBMX","PDP1 - RBMX"
"10743","54704",NA,0.0357,0.1157,0.0357,0.069,NA,"PDP1","RAI1","PDP1 - RAI1"
"22827","54704",NA,0.0333,0.1041,0.0333,0.0645,NA,"PDP1","PUF60","PDP1 - PUF60"
"54496","54704",NA,0.049,0.1199,0.049,0.0935,NA,"PDP1","PRMT7","PDP1 - PRMT7"
"5591","54704",NA,0.0222,0.0439,0.0222,0.0435,NA,"PDP1","PRKDC","PDP1 - PRKDC"
"59336","54704",NA,0.1607,0.3,0.1607,0.2769,NA,"PDP1","PRDM13","PDP1 - PRDM13"
"10084","54704",NA,0.0337,0.0791,0.0337,0.0652,NA,"PDP1","PQBP1","PDP1 - PQBP1"
"5515","54704",NA,0.0556,0.1103,0.0556,0.1053,NA,"PDP1","PPP2CA","PDP1 - PPP2CA"
"10891","54704",NA,0.0152,0.0326,0.0152,0.0299,NA,"PDP1","PPARGC1A","PDP1 - PPARGC1A"
"23126","54704",NA,0.0473,0.1428,0.0473,0.0904,NA,"PDP1","POGZ","PDP1 - POGZ"
"55023","54704",NA,0.1014,0.2092,0.1014,0.1842,NA,"PDP1","PHIP","PDP1 - PHIP"
"23133","54704",NA,0.0227,0.0447,0.0227,0.0444,NA,"PDP1","PHF8","PDP1 - PHF8"
"51317","54704",NA,0.1,0.189,0.1,0.1818,NA,"PDP1","PHF21A","PDP1 - PHF21A"
"1911","54704",NA,0.0278,0.0542,0.0278,0.0541,NA,"PDP1","PHC1","PDP1 - PHC1"
"7468","54704",NA,0.0393,0.1219,0.0393,0.0757,NA,"PDP1","NSD2","PDP1 - NSD2"
"9555","54704",NA,0,0,0,0,NA,"PDP1","MACROH2A1","PDP1 - MACROH2A1"
"51111","54704",NA,0.0588,0.115,0.0588,0.1111,NA,"PDP1","KMT5B","PDP1 - KMT5B"
"8294","54704",NA,0.069,0.138,0.069,0.129,NA,"PDP1","H4C9","PDP1 - H4C9"
"8367","54704",NA,0.0462,0.1246,0.0462,0.0882,NA,"PDP1","H4C5","PDP1 - H4C5"
"8364","54704",NA,0.0755,0.147,0.0755,0.1404,NA,"PDP1","H4C3","PDP1 - H4C3"
"8363","54704",NA,0.0789,0.1464,0.0789,0.1463,NA,"PDP1","H4C11","PDP1 - H4C11"
"3021","54704",NA,0.0172,0.0358,0.0172,0.0339,NA,"PDP1","H3-3B","PDP1 - H3-3B"
"3020","54704",NA,0.0488,0.1101,0.0488,0.093,NA,"PDP1","H3-3A","PDP1 - H3-3A"
"3008","54704",NA,0.1026,0.1865,0.1026,0.186,NA,"PDP1","H1-4","PDP1 - H1-4"
"7552","7703",NA,0.0337,0.1005,0.0337,0.0652,NA,"PCGF2","ZNF711","PCGF2 - ZNF711"
"9640","7703",NA,0.0435,0.1148,0.0435,0.0833,NA,"PCGF2","ZNF592","PCGF2 - ZNF592"
"10771","7703",NA,0.0319,0.0833,0.0319,0.0619,NA,"PCGF2","ZMYND11","PCGF2 - ZMYND11"
"9203","7703",NA,0.0702,0.1388,0.0702,0.1311,NA,"PCGF2","ZMYM3","PCGF2 - ZMYM3"
"7750","7703",NA,0.1343,0.2374,0.1343,0.2368,NA,"PCGF2","ZMYM2","PCGF2 - ZMYM2"
"7704","7703",NA,0,0,0,0,NA,"PCGF2","ZBTB16","PCGF2 - ZBTB16"
"7528","7703",NA,0.0989,0.1833,0.0989,0.18,NA,"PCGF2","YY1","PCGF2 - YY1"
"7531","7703",NA,0.0857,0.1741,0.0857,0.1579,NA,"PCGF2","YWHAE","PCGF2 - YWHAE"
"51322","7703",NA,0.0958,0.176,0.0958,0.1749,NA,"PCGF2","WAC","PCGF2 - WAC"
"7443","7703",NA,0.0483,0.0923,0.0483,0.0921,NA,"PCGF2","VRK1","PCGF2 - VRK1"
"7874","7703",NA,0.1318,0.2343,0.1318,0.2329,NA,"PCGF2","USP7","PCGF2 - USP7"
"55148","7703",NA,0.0707,0.1556,0.0707,0.1321,NA,"PCGF2","UBR7","PCGF2 - UBR7"
"7319","7703",NA,0.0658,0.1235,0.0658,0.1235,NA,"PCGF2","UBE2A","PCGF2 - UBE2A"
"11338","7703",NA,0.0842,0.1895,0.0842,0.1553,NA,"PCGF2","U2AF2","PCGF2 - U2AF2"
"8295","7703",NA,0.0738,0.1375,0.0738,0.1375,NA,"PCGF2","TRRAP","PCGF2 - TRRAP"
"11011","7703",NA,0.1008,0.1886,0.1008,0.1832,NA,"PCGF2","TLK2","PCGF2 - TLK2"
"200424","7703",NA,0.1226,0.2343,0.1226,0.2185,NA,"PCGF2","TET3","PCGF2 - TET3"
"79718","7703",NA,0.0811,0.1528,0.0811,0.15,NA,"PCGF2","TBL1XR1","PCGF2 - TBL1XR1"
