"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
8367,11011,NA,0.14,0.2655,0.14,0.2456,NA,"TLK2","H4C5","TLK2 - H4C5"
8364,11011,NA,0.1358,0.2419,0.1358,0.2391,NA,"TLK2","H4C3","TLK2 - H4C3"
8363,11011,NA,0.1515,0.2864,0.1515,0.2632,NA,"TLK2","H4C11","TLK2 - H4C11"
3021,11011,NA,0.119,0.2145,0.119,0.2128,NA,"TLK2","H3-3B","TLK2 - H3-3B"
3020,11011,NA,0.1321,0.2349,0.1321,0.2333,NA,"TLK2","H3-3A","TLK2 - H3-3A"
3008,11011,NA,0.1127,0.2155,0.1127,0.2025,NA,"TLK2","H1-4","TLK2 - H1-4"
7552,200424,NA,0.0816,0.1754,0.0816,0.1509,NA,"TET3","ZNF711","TET3 - ZNF711"
9640,200424,NA,0.0577,0.1225,0.0577,0.1091,NA,"TET3","ZNF592","TET3 - ZNF592"
10771,200424,NA,0.1154,0.2236,0.1154,0.2069,NA,"TET3","ZMYND11","TET3 - ZMYND11"
9203,200424,NA,0.0779,0.1447,0.0779,0.1446,NA,"TET3","ZMYM3","TET3 - ZMYM3"
7750,200424,NA,0.1078,0.2036,0.1078,0.1947,NA,"TET3","ZMYM2","TET3 - ZMYM2"
7704,200424,NA,0,0,0,0,NA,"TET3","ZBTB16","TET3 - ZBTB16"
7528,200424,NA,0.1103,0.23,0.1103,0.1988,NA,"TET3","YY1","TET3 - YY1"
7531,200424,NA,0.0896,0.1651,0.0896,0.1644,NA,"TET3","YWHAE","TET3 - YWHAE"
51322,200424,NA,0.1163,0.2326,0.1163,0.2083,NA,"TET3","WAC","TET3 - WAC"
7443,200424,NA,0.0721,0.1423,0.0721,0.1345,NA,"TET3","VRK1","TET3 - VRK1"
7874,200424,NA,0.1778,0.3114,0.1778,0.3019,NA,"TET3","USP7","TET3 - USP7"
55148,200424,NA,0.1167,0.213,0.1167,0.209,NA,"TET3","UBR7","TET3 - UBR7"
7319,200424,NA,0.0789,0.1562,0.0789,0.1463,NA,"TET3","UBE2A","TET3 - UBE2A"
11338,200424,NA,0.1,0.1861,0.1,0.1818,NA,"TET3","U2AF2","TET3 - U2AF2"
8295,200424,NA,0.0991,0.1921,0.0991,0.1803,NA,"TET3","TRRAP","TET3 - TRRAP"
11011,200424,NA,0.2078,0.3475,0.2078,0.3441,NA,"TET3","TLK2","TET3 - TLK2"
7468,200424,NA,0.0938,0.2183,0.0938,0.1714,NA,"TET3","NSD2","TET3 - NSD2"
9555,200424,NA,0.02,0.0477,0.02,0.0392,NA,"TET3","MACROH2A1","TET3 - MACROH2A1"
8294,200424,NA,0.0633,0.1192,0.0633,0.119,NA,"TET3","H4C9","TET3 - H4C9"
8367,200424,NA,0.0822,0.1747,0.0822,0.1519,NA,"TET3","H4C5","TET3 - H4C5"
8364,200424,NA,0.0822,0.1519,0.0822,0.1519,NA,"TET3","H4C3","TET3 - H4C3"
8363,200424,NA,0.1053,0.1978,0.1053,0.1905,NA,"TET3","H4C11","TET3 - H4C11"
3021,200424,NA,0.125,0.2222,0.125,0.2222,NA,"TET3","H3-3B","TET3 - H3-3B"
3020,200424,NA,0.1505,0.2704,0.1505,0.2617,NA,"TET3","H3-3A","TET3 - H3-3A"
3008,200424,NA,0.1379,0.2481,0.1379,0.2424,NA,"TET3","H1-4","TET3 - H1-4"
7552,79718,NA,0.0388,0.1261,0.0388,0.0746,NA,"TBL1XR1","ZNF711","TBL1XR1 - ZNF711"
9640,79718,NA,0.0303,0.0939,0.0303,0.0588,NA,"TBL1XR1","ZNF592","TBL1XR1 - ZNF592"
10771,79718,NA,0.053,0.15,0.053,0.1007,NA,"TBL1XR1","ZMYND11","TBL1XR1 - ZMYND11"
9203,79718,NA,0.0649,0.1386,0.0649,0.122,NA,"TBL1XR1","ZMYM3","TBL1XR1 - ZMYM3"
7750,79718,NA,0.1345,0.2447,0.1345,0.2371,NA,"TBL1XR1","ZMYM2","TBL1XR1 - ZMYM2"
7704,79718,NA,0.2975,0.5455,0.2975,0.4586,NA,"TBL1XR1","ZBTB16","TBL1XR1 - ZBTB16"
7528,79718,NA,0.0852,0.157,0.0852,0.157,NA,"TBL1XR1","YY1","TBL1XR1 - YY1"
7531,79718,NA,0.0621,0.1424,0.0621,0.1169,NA,"TBL1XR1","YWHAE","TBL1XR1 - YWHAE"
51322,79718,NA,0.1421,0.2496,0.1421,0.2489,NA,"TBL1XR1","WAC","TBL1XR1 - WAC"
7443,79718,NA,0.0526,0.1023,0.0526,0.1,NA,"TBL1XR1","VRK1","TBL1XR1 - VRK1"
7874,79718,NA,0.1198,0.2238,0.1198,0.2139,NA,"TBL1XR1","USP7","TBL1XR1 - USP7"
55148,79718,NA,0.0725,0.175,0.0725,0.1351,NA,"TBL1XR1","UBR7","TBL1XR1 - UBR7"
7319,79718,NA,0.1271,0.2295,0.1271,0.2255,NA,"TBL1XR1","UBE2A","TBL1XR1 - UBE2A"
11338,79718,NA,0.0576,0.1426,0.0576,0.1088,NA,"TBL1XR1","U2AF2","TBL1XR1 - U2AF2"
8295,79718,NA,0.1215,0.2209,0.1215,0.2167,NA,"TBL1XR1","TRRAP","TBL1XR1 - TRRAP"
11011,79718,NA,0.1447,0.2747,0.1447,0.2529,NA,"TBL1XR1","TLK2","TBL1XR1 - TLK2"
200424,79718,NA,0.0878,0.1869,0.0878,0.1615,NA,"TBL1XR1","TET3","TBL1XR1 - TET3"
7468,79718,NA,0.094,0.1743,0.094,0.1718,NA,"TBL1XR1","NSD2","TBL1XR1 - NSD2"
9555,79718,NA,0,0,0,0,NA,"TBL1XR1","MACROH2A1","TBL1XR1 - MACROH2A1"
8294,79718,NA,0.0927,0.1919,0.0927,0.1697,NA,"TBL1XR1","H4C9","TBL1XR1 - H4C9"
8367,79718,NA,0.1381,0.2427,0.1381,0.2427,NA,"TBL1XR1","H4C5","TBL1XR1 - H4C5"
8364,79718,NA,0.0667,0.1456,0.0667,0.125,NA,"TBL1XR1","H4C3","TBL1XR1 - H4C3"
8363,79718,NA,0.0827,0.2085,0.0827,0.1528,NA,"TBL1XR1","H4C11","TBL1XR1 - H4C11"
3021,79718,NA,0.0946,0.1988,0.0946,0.1728,NA,"TBL1XR1","H3-3B","TBL1XR1 - H3-3B"
3020,79718,NA,0.1124,0.211,0.1124,0.2021,NA,"TBL1XR1","H3-3A","TBL1XR1 - H3-3A"
3008,79718,NA,0.0809,0.1961,0.0809,0.1497,NA,"TBL1XR1","H1-4","TBL1XR1 - H1-4"
7552,129685,NA,0.0714,0.1345,0.0714,0.1333,NA,"TAF8","ZNF711","TAF8 - ZNF711"
9640,129685,NA,0.0323,0.0626,0.0323,0.0625,NA,"TAF8","ZNF592","TAF8 - ZNF592"
10771,129685,NA,0.1667,0.2858,0.1667,0.2857,NA,"TAF8","ZMYND11","TAF8 - ZMYND11"
9203,129685,NA,0.0526,0.111,0.0526,0.1,NA,"TAF8","ZMYM3","TAF8 - ZMYM3"
7750,129685,NA,0.0465,0.1135,0.0465,0.0889,NA,"TAF8","ZMYM2","TAF8 - ZMYM2"
7704,129685,NA,0,0,0,0,NA,"TAF8","ZBTB16","TAF8 - ZBTB16"
7528,129685,NA,0.0455,0.1323,0.0455,0.087,NA,"TAF8","YY1","TAF8 - YY1"
7531,129685,NA,0.0204,0.0422,0.0204,0.04,NA,"TAF8","YWHAE","TAF8 - YWHAE"
51322,129685,NA,0.0431,0.1189,0.0431,0.0826,NA,"TAF8","WAC","TAF8 - WAC"
7443,129685,NA,0.0787,0.191,0.0787,0.1458,NA,"TAF8","VRK1","TAF8 - VRK1"
7874,129685,NA,0.0506,0.1194,0.0506,0.0964,NA,"TAF8","USP7","TAF8 - USP7"
55148,129685,NA,0.1282,0.2334,0.1282,0.2273,NA,"TAF8","UBR7","TAF8 - UBR7"
7319,129685,NA,0.0309,0.0799,0.0309,0.06,NA,"TAF8","UBE2A","TAF8 - UBE2A"
11338,129685,NA,0.075,0.1427,0.075,0.1395,NA,"TAF8","U2AF2","TAF8 - U2AF2"
8295,129685,NA,0.0312,0.0804,0.0312,0.0606,NA,"TAF8","TRRAP","TAF8 - TRRAP"
11011,129685,NA,0.0769,0.1666,0.0769,0.1429,NA,"TAF8","TLK2","TAF8 - TLK2"
200424,129685,NA,0.14,0.2684,0.14,0.2456,NA,"TAF8","TET3","TAF8 - TET3"
79718,129685,NA,0.0455,0.1323,0.0455,0.087,NA,"TAF8","TBL1XR1","TAF8 - TBL1XR1"
7468,129685,NA,0.0331,0.1116,0.0331,0.0642,NA,"TAF8","NSD2","TAF8 - NSD2"
9555,129685,NA,0,0,0,0,NA,"TAF8","MACROH2A1","TAF8 - MACROH2A1"
8294,129685,NA,0.0517,0.1097,0.0517,0.0984,NA,"TAF8","H4C9","TAF8 - H4C9"
8367,129685,NA,0.0465,0.134,0.0465,0.0889,NA,"TAF8","H4C5","TAF8 - H4C5"
8364,129685,NA,0.037,0.0777,0.037,0.0714,NA,"TAF8","H4C3","TAF8 - H4C3"
8363,129685,NA,0.0811,0.1517,0.0811,0.15,NA,"TAF8","H4C11","TAF8 - H4C11"
3021,129685,NA,0.0741,0.1515,0.0741,0.1379,NA,"TAF8","H3-3B","TAF8 - H3-3B"
3020,129685,NA,0.0633,0.1482,0.0633,0.119,NA,"TAF8","H3-3A","TAF8 - H3-3A"
3008,129685,NA,0.075,0.1427,0.075,0.1395,NA,"TAF8","H1-4","TAF8 - H1-4"
7552,6878,NA,0.024,0.0776,0.024,0.0469,NA,"TAF6","ZNF711","TAF6 - ZNF711"
9640,6878,NA,0.0484,0.1445,0.0484,0.0923,NA,"TAF6","ZNF592","TAF6 - ZNF592"
10771,6878,NA,0.0391,0.1099,0.0391,0.0752,NA,"TAF6","ZMYND11","TAF6 - ZMYND11"
9203,6878,NA,0.0748,0.1564,0.0748,0.1392,NA,"TAF6","ZMYM3","TAF6 - ZMYM3"
7750,6878,NA,0.119,0.2183,0.119,0.2128,NA,"TAF6","ZMYM2","TAF6 - ZMYM2"
7704,6878,NA,0,0,0,0,NA,"TAF6","ZBTB16","TAF6 - ZBTB16"
7528,6878,NA,0.0826,0.1526,0.0826,0.1525,NA,"TAF6","YY1","TAF6 - YY1"
7531,6878,NA,0.0882,0.1948,0.0882,0.1622,NA,"TAF6","YWHAE","TAF6 - YWHAE"
51322,6878,NA,0.1347,0.2377,0.1347,0.2374,NA,"TAF6","WAC","TAF6 - WAC"
7443,6878,NA,0.0718,0.1364,0.0718,0.134,NA,"TAF6","VRK1","TAF6 - VRK1"
7874,6878,NA,0.1384,0.2525,0.1384,0.2431,NA,"TAF6","USP7","TAF6 - USP7"
55148,6878,NA,0.1008,0.2333,0.1008,0.1831,NA,"TAF6","UBR7","TAF6 - UBR7"
7319,6878,NA,0.1314,0.2354,0.1314,0.2323,NA,"TAF6","UBE2A","TAF6 - UBE2A"
11338,6878,NA,0.0522,0.128,0.0522,0.0993,NA,"TAF6","U2AF2","TAF6 - U2AF2"
8295,6878,NA,0.152,0.2677,0.152,0.264,NA,"TAF6","TRRAP","TAF6 - TRRAP"
11011,6878,NA,0.1126,0.2178,0.1126,0.2024,NA,"TAF6","TLK2","TAF6 - TLK2"
200424,6878,NA,0.1232,0.2507,0.1232,0.2194,NA,"TAF6","TET3","TAF6 - TET3"
79718,6878,NA,0.108,0.195,0.108,0.1949,NA,"TAF6","TBL1XR1","TAF6 - TBL1XR1"
129685,6878,NA,0.0476,0.1357,0.0476,0.0909,NA,"TAF6","TAF8","TAF6 - TAF8"
7468,6878,NA,0.1826,0.3147,0.1826,0.3088,NA,"TAF6","NSD2","TAF6 - NSD2"
9555,6878,NA,0.0328,0.1125,0.0328,0.0635,NA,"TAF6","MACROH2A1","TAF6 - MACROH2A1"
8294,6878,NA,0.0816,0.1687,0.0816,0.1509,NA,"TAF6","H4C9","TAF6 - H4C9"
8367,6878,NA,0.1095,0.1974,0.1095,0.1974,NA,"TAF6","H4C5","TAF6 - H4C5"
8364,6878,NA,0.0694,0.1493,0.0694,0.1299,NA,"TAF6","H4C3","TAF6 - H4C3"
8363,6878,NA,0.0615,0.1556,0.0615,0.1159,NA,"TAF6","H4C11","TAF6 - H4C11"
3021,6878,NA,0.0685,0.1456,0.0685,0.1282,NA,"TAF6","H3-3B","TAF6 - H3-3B"
3020,6878,NA,0.1447,0.262,0.1447,0.2527,NA,"TAF6","H3-3A","TAF6 - H3-3A"
3008,6878,NA,0.0602,0.1463,0.0602,0.1135,NA,"TAF6","H1-4","TAF6 - H1-4"
7552,6874,NA,0.0556,0.1656,0.0556,0.1053,NA,"TAF4","ZNF711","TAF4 - ZNF711"
9640,6874,NA,0.045,0.1285,0.045,0.0862,NA,"TAF4","ZNF592","TAF4 - ZNF592"
10771,6874,NA,0.0625,0.1642,0.0625,0.1176,NA,"TAF4","ZMYND11","TAF4 - ZMYND11"
9203,6874,NA,0.0827,0.1669,0.0827,0.1528,NA,"TAF4","ZMYM3","TAF4 - ZMYM3"
7750,6874,NA,0.16,0.2795,0.16,0.2759,NA,"TAF4","ZMYM2","TAF4 - ZMYM2"
7704,6874,NA,0,0,0,0,NA,"TAF4","ZBTB16","TAF4 - ZBTB16"
7528,6874,NA,0.099,0.1809,0.099,0.1802,NA,"TAF4","YY1","TAF4 - YY1"
7531,6874,NA,0.0806,0.1732,0.0806,0.1493,NA,"TAF4","YWHAE","TAF4 - YWHAE"
51322,6874,NA,0.0963,0.1756,0.0963,0.1756,NA,"TAF4","WAC","TAF4 - WAC"
7443,6874,NA,0.0526,0.1008,0.0526,0.1,NA,"TAF4","VRK1","TAF4 - VRK1"
7874,6874,NA,0.1208,0.2205,0.1208,0.2156,NA,"TAF4","USP7","TAF4 - USP7"
55148,6874,NA,0.0667,0.1532,0.0667,0.125,NA,"TAF4","UBR7","TAF4 - UBR7"
7319,6874,NA,0.0888,0.1638,0.0888,0.163,NA,"TAF4","UBE2A","TAF4 - UBE2A"
11338,6874,NA,0.1043,0.2342,0.1043,0.189,NA,"TAF4","U2AF2","TAF4 - U2AF2"
8295,6874,NA,0.1582,0.2747,0.1582,0.2732,NA,"TAF4","TRRAP","TAF4 - TRRAP"
11011,6874,NA,0.1241,0.2324,0.1241,0.2208,NA,"TAF4","TLK2","TAF4 - TLK2"
200424,6874,NA,0.0763,0.1573,0.0763,0.1418,NA,"TAF4","TET3","TAF4 - TET3"
79718,6874,NA,0.1212,0.2171,0.1212,0.2162,NA,"TAF4","TBL1XR1","TAF4 - TBL1XR1"
129685,6874,NA,0.0261,0.0724,0.0261,0.0508,NA,"TAF4","TAF8","TAF4 - TAF8"
6878,6874,NA,0.1192,0.2134,0.1192,0.213,NA,"TAF4","TAF6","TAF4 - TAF6"
7468,6874,NA,0.0972,0.1832,0.0972,0.1771,NA,"TAF4","NSD2","TAF4 - NSD2"
9555,6874,NA,0.009,0.03,0.009,0.0179,NA,"TAF4","MACROH2A1","TAF4 - MACROH2A1"
8294,6874,NA,0.1154,0.225,0.1154,0.2069,NA,"TAF4","H4C9","TAF4 - H4C9"
8367,6874,NA,0.1967,0.3298,0.1967,0.3288,NA,"TAF4","H4C5","TAF4 - H4C5"
8364,6874,NA,0.0769,0.1593,0.0769,0.1429,NA,"TAF4","H4C3","TAF4 - H4C3"
8363,6874,NA,0.0877,0.2075,0.0877,0.1613,NA,"TAF4","H4C11","TAF4 - H4C11"
3021,6874,NA,0.0519,0.1088,0.0519,0.0986,NA,"TAF4","H3-3B","TAF4 - H3-3B"
3020,6874,NA,0.1586,0.2796,0.1586,0.2738,NA,"TAF4","H3-3A","TAF4 - H3-3A"
3008,6874,NA,0.0242,0.0585,0.0242,0.0472,NA,"TAF4","H1-4","TAF4 - H1-4"
7552,6873,NA,0.0541,0.1088,0.0541,0.1026,NA,"TAF2","ZNF711","TAF2 - ZNF711"
9640,6873,NA,0.0789,0.1519,0.0789,0.1463,NA,"TAF2","ZNF592","TAF2 - ZNF592"
10771,6873,NA,0.0732,0.1387,0.0732,0.1364,NA,"TAF2","ZMYND11","TAF2 - ZMYND11"
9203,6873,NA,0.0781,0.1495,0.0781,0.1449,NA,"TAF2","ZMYM3","TAF2 - ZMYM3"
7750,6873,NA,0.0532,0.1148,0.0532,0.101,NA,"TAF2","ZMYM2","TAF2 - ZMYM2"
7704,6873,NA,0,0,0,0,NA,"TAF2","ZBTB16","TAF2 - ZBTB16"
7528,6873,NA,0.05,0.1248,0.05,0.0952,NA,"TAF2","YY1","TAF2 - YY1"
7531,6873,NA,0.0351,0.0683,0.0351,0.0678,NA,"TAF2","YWHAE","TAF2 - YWHAE"
51322,6873,NA,0.0569,0.1346,0.0569,0.1077,NA,"TAF2","WAC","TAF2 - WAC"
7443,6873,NA,0.1053,0.2206,0.1053,0.1905,NA,"TAF2","VRK1","TAF2 - VRK1"
7874,6873,NA,0.0952,0.1931,0.0952,0.1739,NA,"TAF2","USP7","TAF2 - USP7"
55148,6873,NA,0.06,0.1132,0.06,0.1132,NA,"TAF2","UBR7","TAF2 - UBR7"
7319,6873,NA,0.0481,0.1076,0.0481,0.0917,NA,"TAF2","UBE2A","TAF2 - UBE2A"
11338,6873,NA,0.1304,0.2308,0.1304,0.2308,NA,"TAF2","U2AF2","TAF2 - U2AF2"
8295,6873,NA,0.08,0.1733,0.08,0.1481,NA,"TAF2","TRRAP","TAF2 - TRRAP"
11011,6873,NA,0.0676,0.1347,0.0676,0.1266,NA,"TAF2","TLK2","TAF2 - TLK2"
200424,6873,NA,0.1,0.1861,0.1,0.1818,NA,"TAF2","TET3","TAF2 - TET3"
79718,6873,NA,0.0426,0.107,0.0426,0.0816,NA,"TAF2","TBL1XR1","TAF2 - TBL1XR1"
129685,6873,NA,0.1316,0.2378,0.1316,0.2326,NA,"TAF2","TAF8","TAF2 - TAF8"
6878,6873,NA,0.0444,0.1097,0.0444,0.0851,NA,"TAF2","TAF6","TAF2 - TAF6"
6874,6873,NA,0.0325,0.0781,0.0325,0.063,NA,"TAF2","TAF4","TAF2 - TAF4"
7468,6873,NA,0.0426,0.1203,0.0426,0.0816,NA,"TAF2","NSD2","TAF2 - NSD2"
9555,6873,NA,0,0,0,0,NA,"TAF2","MACROH2A1","TAF2 - MACROH2A1"
8294,6873,NA,0.0606,0.1183,0.0606,0.1143,NA,"TAF2","H4C9","TAF2 - H4C9"
8367,6873,NA,0.0588,0.1444,0.0588,0.1111,NA,"TAF2","H4C5","TAF2 - H4C5"
8364,6873,NA,0.0317,0.0628,0.0317,0.0615,NA,"TAF2","H4C3","TAF2 - H4C3"
8363,6873,NA,0.0889,0.1636,0.0889,0.1633,NA,"TAF2","H4C11","TAF2 - H4C11"
3021,6873,NA,0.0635,0.1225,0.0635,0.1194,NA,"TAF2","H3-3B","TAF2 - H3-3B"
3020,6873,NA,0.069,0.1438,0.069,0.129,NA,"TAF2","H3-3A","TAF2 - H3-3A"
3008,6873,NA,0.04,0.0769,0.04,0.0769,NA,"TAF2","H1-4","TAF2 - H1-4"
7552,6872,NA,0.0776,0.2359,0.0776,0.144,NA,"TAF1","ZNF711","TAF1 - ZNF711"
9640,6872,NA,0.041,0.122,0.041,0.0787,NA,"TAF1","ZNF592","TAF1 - ZNF592"
10771,6872,NA,0.0317,0.0891,0.0317,0.0615,NA,"TAF1","ZMYND11","TAF1 - ZMYND11"
9203,6872,NA,0.0839,0.1729,0.0839,0.1548,NA,"TAF1","ZMYM3","TAF1 - ZMYM3"
7750,6872,NA,0.1078,0.1991,0.1078,0.1946,NA,"TAF1","ZMYM2","TAF1 - ZMYM2"
7704,6872,NA,0,0,0,0,NA,"TAF1","ZBTB16","TAF1 - ZBTB16"
7528,6872,NA,0.1148,0.2062,0.1148,0.206,NA,"TAF1","YY1","TAF1 - YY1"
7531,6872,NA,0.0985,0.2138,0.0985,0.1793,NA,"TAF1","YWHAE","TAF1 - YWHAE"
51322,6872,NA,0.1739,0.2965,0.1739,0.2963,NA,"TAF1","WAC","TAF1 - WAC"
7443,6872,NA,0.067,0.1276,0.067,0.1257,NA,"TAF1","VRK1","TAF1 - VRK1"
7874,6872,NA,0.1338,0.2443,0.1338,0.236,NA,"TAF1","USP7","TAF1 - USP7"
55148,6872,NA,0.0775,0.1818,0.0775,0.1439,NA,"TAF1","UBR7","TAF1 - UBR7"
7319,6872,NA,0.0894,0.1659,0.0894,0.1641,NA,"TAF1","UBE2A","TAF1 - UBE2A"
11338,6872,NA,0.0781,0.1853,0.0781,0.1449,NA,"TAF1","U2AF2","TAF1 - U2AF2"
8295,6872,NA,0.1345,0.24,0.1345,0.2371,NA,"TAF1","TRRAP","TAF1 - TRRAP"
11011,6872,NA,0.162,0.2985,0.162,0.2788,NA,"TAF1","TLK2","TAF1 - TLK2"
200424,6872,NA,0.1429,0.2839,0.1429,0.25,NA,"TAF1","TET3","TAF1 - TET3"
79718,6872,NA,0.0837,0.1546,0.0837,0.1545,NA,"TAF1","TBL1XR1","TAF1 - TBL1XR1"
129685,6872,NA,0.032,0.0917,0.032,0.062,NA,"TAF1","TAF8","TAF1 - TAF8"
6878,6872,NA,0.1294,0.2291,0.1294,0.2291,NA,"TAF1","TAF6","TAF1 - TAF6"
6874,6872,NA,0.1036,0.188,0.1036,0.1878,NA,"TAF1","TAF4","TAF1 - TAF4"
6873,6872,NA,0.0534,0.1297,0.0534,0.1014,NA,"TAF1","TAF2","TAF1 - TAF2"
7468,6872,NA,0.1146,0.2102,0.1146,0.2057,NA,"TAF1","NSD2","TAF1 - NSD2"
9555,6872,NA,0,0,0,0,NA,"TAF1","MACROH2A1","TAF1 - MACROH2A1"
8294,6872,NA,0.0833,0.1709,0.0833,0.1538,NA,"TAF1","H4C9","TAF1 - H4C9"
8367,6872,NA,0.1443,0.2523,0.1443,0.2522,NA,"TAF1","H4C5","TAF1 - H4C5"
8364,6872,NA,0.0559,0.121,0.0559,0.106,NA,"TAF1","H4C3","TAF1 - H4C3"
8363,6872,NA,0.0547,0.1379,0.0547,0.1037,NA,"TAF1","H4C11","TAF1 - H4C11"
3021,6872,NA,0.0699,0.1476,0.0699,0.1307,NA,"TAF1","H3-3B","TAF1 - H3-3B"
3020,6872,NA,0.1401,0.254,0.1401,0.2458,NA,"TAF1","H3-3A","TAF1 - H3-3A"
3008,6872,NA,0.0455,0.1112,0.0455,0.087,NA,"TAF1","H1-4","TAF1 - H1-4"
7552,23512,NA,0.0435,0.1083,0.0435,0.0833,NA,"SUZ12","ZNF711","SUZ12 - ZNF711"
9640,23512,NA,0.0278,0.0672,0.0278,0.0541,NA,"SUZ12","ZNF592","SUZ12 - ZNF592"
10771,23512,NA,0.0405,0.0921,0.0405,0.0779,NA,"SUZ12","ZMYND11","SUZ12 - ZMYND11"
9203,23512,NA,0.0408,0.0794,0.0408,0.0784,NA,"SUZ12","ZMYM3","SUZ12 - ZMYM3"
7750,23512,NA,0.082,0.1524,0.082,0.1515,NA,"SUZ12","ZMYM2","SUZ12 - ZMYM2"
7704,23512,NA,0,0,0,0,NA,"SUZ12","ZBTB16","SUZ12 - ZBTB16"
7528,23512,NA,0.0651,0.1302,0.0651,0.1222,NA,"SUZ12","YY1","SUZ12 - YY1"
7531,23512,NA,0.0698,0.136,0.0698,0.1304,NA,"SUZ12","YWHAE","SUZ12 - YWHAE"
51322,23512,NA,0.0584,0.1149,0.0584,0.1104,NA,"SUZ12","WAC","SUZ12 - WAC"
7443,23512,NA,0.0534,0.1025,0.0534,0.1014,NA,"SUZ12","VRK1","SUZ12 - VRK1"
7874,23512,NA,0.0593,0.1122,0.0593,0.112,NA,"SUZ12","USP7","SUZ12 - USP7"
55148,23512,NA,0.1026,0.2004,0.1026,0.186,NA,"SUZ12","UBR7","SUZ12 - UBR7"
7319,23512,NA,0.0597,0.1143,0.0597,0.1127,NA,"SUZ12","UBE2A","SUZ12 - UBE2A"
11338,23512,NA,0.0625,0.1277,0.0625,0.1176,NA,"SUZ12","U2AF2","SUZ12 - U2AF2"
8295,23512,NA,0.093,0.1725,0.093,0.1702,NA,"SUZ12","TRRAP","SUZ12 - TRRAP"
11011,23512,NA,0.098,0.1788,0.098,0.1786,NA,"SUZ12","TLK2","SUZ12 - TLK2"
200424,23512,NA,0.1124,0.2058,0.1124,0.202,NA,"SUZ12","TET3","SUZ12 - TET3"
79718,23512,NA,0.0714,0.142,0.0714,0.1333,NA,"SUZ12","TBL1XR1","SUZ12 - TBL1XR1"
129685,23512,NA,0.0556,0.1263,0.0556,0.1053,NA,"SUZ12","TAF8","SUZ12 - TAF8"
6878,23512,NA,0.0807,0.1578,0.0807,0.1494,NA,"SUZ12","TAF6","SUZ12 - TAF6"
6874,23512,NA,0.1034,0.1943,0.1034,0.1875,NA,"SUZ12","TAF4","SUZ12 - TAF4"
6873,23512,NA,0.0366,0.0766,0.0366,0.0706,NA,"SUZ12","TAF2","SUZ12 - TAF2"
6872,23512,NA,0.0823,0.1599,0.0823,0.152,NA,"SUZ12","TAF1","SUZ12 - TAF1"
7468,23512,NA,0.0701,0.1498,0.0701,0.131,NA,"SUZ12","NSD2","SUZ12 - NSD2"
9555,23512,NA,0.0448,0.1178,0.0448,0.0857,NA,"SUZ12","MACROH2A1","SUZ12 - MACROH2A1"
8294,23512,NA,0.1444,0.2551,0.1444,0.2524,NA,"SUZ12","H4C9","SUZ12 - H4C9"
8367,23512,NA,0.0599,0.1198,0.0599,0.113,NA,"SUZ12","H4C5","SUZ12 - H4C5"
8364,23512,NA,0.0538,0.1042,0.0538,0.102,NA,"SUZ12","H4C3","SUZ12 - H4C3"
8363,23512,NA,0.0513,0.1086,0.0513,0.0976,NA,"SUZ12","H4C11","SUZ12 - H4C11"
3021,23512,NA,0.1236,0.2237,0.1236,0.22,NA,"SUZ12","H3-3B","SUZ12 - H3-3B"
3020,23512,NA,0.1351,0.2386,0.1351,0.2381,NA,"SUZ12","H3-3A","SUZ12 - H3-3A"
3008,23512,NA,0.1333,0.2553,0.1333,0.2353,NA,"SUZ12","H1-4","SUZ12 - H1-4"
7552,11198,NA,0.0556,0.1398,0.0556,0.1053,NA,"SUPT16H","ZNF711","SUPT16H - ZNF711"
9640,11198,NA,0.04,0.0976,0.04,0.0769,NA,"SUPT16H","ZNF592","SUPT16H - ZNF592"
10771,11198,NA,0.08,0.1782,0.08,0.1481,NA,"SUPT16H","ZMYND11","SUPT16H - ZMYND11"
9203,11198,NA,0.1042,0.1921,0.1042,0.1887,NA,"SUPT16H","ZMYM3","SUPT16H - ZMYM3"
7750,11198,NA,0.193,0.3244,0.193,0.3235,NA,"SUPT16H","ZMYM2","SUPT16H - ZMYM2"
7704,11198,NA,0,0,0,0,NA,"SUPT16H","ZBTB16","SUPT16H - ZBTB16"
7528,11198,NA,0.1288,0.2405,0.1288,0.2283,NA,"SUPT16H","YY1","SUPT16H - YY1"
7531,11198,NA,0.1034,0.1974,0.1034,0.1875,NA,"SUPT16H","YWHAE","SUPT16H - YWHAE"
51322,11198,NA,0.1761,0.3089,0.1761,0.2994,NA,"SUPT16H","WAC","SUPT16H - WAC"
7443,11198,NA,0.0758,0.1417,0.0758,0.1408,NA,"SUPT16H","VRK1","SUPT16H - VRK1"
7874,11198,NA,0.1727,0.2947,0.1727,0.2946,NA,"SUPT16H","USP7","SUPT16H - USP7"
55148,11198,NA,0.0976,0.194,0.0976,0.1778,NA,"SUPT16H","UBR7","SUPT16H - UBR7"
7319,11198,NA,0.0977,0.1798,0.0977,0.1781,NA,"SUPT16H","UBE2A","SUPT16H - UBE2A"
11338,11198,NA,0.0988,0.1977,0.0988,0.1798,NA,"SUPT16H","U2AF2","SUPT16H - U2AF2"
