"disease_ontology_id_version","ndd_phenotype"
"OMIM:619951",1
"OMIM:620145",1
"OMIM:620237",1
"OMIM:620113",1
"OMIM:620242",1
"OMIM:620001",1
"OMIM:620115",1
"OMIM:620191",1
"OMIM:620114",1
"OMIM:620098",1
"OMIM:620083",1
"OMIM:619653",1
"OMIM:620224",1
"OMIM:620073",1
"OMIM:619311",1
"OMIM:620292",1
"OMIM:619428",1
"OMIM:619539",1
"OMIM:619827",1
"OMIM:619377",1
"OMIM:618572",1
"OMIM:619239",1
"OMIM:619854",1
"OMIM:620155",1
"OMIM:620157",1
"OMIM:619934",1
"OMIM:619714",1
"OMIM:619877",1
"OMIM:618501",1
"OMIM:620186",1
"OMIM:620029",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:615059",0
"OMIM:618724",1
"OMIM:620284",0
"MONDO:0002254",1
"OMIM:618395",1
"OMIM:608800",1
"OMIM:620221",0
"MONDO:0001071",1
"MONDO:0005258",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:300830",1
"MONDO:0700096_1",1
"OMIM:612539",0
"OMIM:620068",0
"OMIM:606777_1",1
"OMIM:608885",1
"OMIM:614847",1
"OMIM:614863_1",1
"OMIM:616617",0
"MONDO:0001071",1
"OMIM:611369",0
"MONDO:0100062",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",0
"MONDO:0019056",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"OMIM:619354",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0044970",1
"MONDO:0001071",1
"OMIM:615916",0
"OMIM:311510",1
"OMIM:619420",1
"OMIM:619927",1
"OMIM:619931",1
"OMIM:617863",1
"OMIM:619301",1
"OMIM:618606",1
"OMIM:618901",1
"OMIM:615779",1
"OMIM:619858",1
"OMIM:619648",1
"OMIM:609923",0
"MONDO:0002254",1
"OMIM:619851",1
"OMIM:620384",0
"OMIM:619810",0
"OMIM:619310",1
"OMIM:619071",1
"OMIM:620139",1
"OMIM:619988",1
"OMIM:619909",1
"OMIM:619302",1
"OMIM:620294",1
"OMIM:619657",1
"OMIM:619656",0
"OMIM:618280",1
"OMIM:618113",0
"OMIM:619501",1
"OMIM:301091",1
"OMIM:619845",0
"MONDO:0001071",1
"OMIM:614878",0
"OMIM:614468",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:164210",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005071",1
"OMIM:301041",1
"MONDO:0001071",1
"MONDO:0002254",1
"OMIM:615924",1
"OMIM:605013",1
"OMIM:615397",0
"OMIM:606690_2",0
"OMIM:616394",0
"OMIM:619471",1
"OMIM:620746",1
"OMIM:620662",1
"OMIM:620663",1
"OMIM:620535",1
"OMIM:620379",1
"OMIM:620609",1
"OMIM:620641",1
"OMIM:620461",1
"OMIM:620416",1
"OMIM:620417",1
"OMIM:620515",1
"OMIM:620428",1
"OMIM:620489",1
"OMIM:620675",1
"OMIM:620451",1
"OMIM:620450",1
"OMIM:620439",1
"OMIM:620330",1
"MONDO:0001071",1
"OMIM:620038",1
"MONDO:0001071",1
"OMIM:600223",0
"MONDO:0005071",1
"MONDO:0001071",1
"OMIM:620712",1
"MONDO:0001071",1
"OMIM:616687",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:306950",1
"OMIM:300910",0
"OMIM:620711",1
"MONDO:0002254",1
"OMIM:620688",1
"MONDO:0005071",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0005066",1
"OMIM:620771",1
"OMIM:606217_2",0
"MONDO:0005066",1
"OMIM:607151_1",0
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0001071",1
"OMIM:619804",0
"OMIM:605589",0
"OMIM:616267",1
"OMIM:618197",1
"MONDO:0005066",1
"MONDO:0005066",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:602477_3",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:219090",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620704",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620653",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005066",1
"MONDO:0005066",1
"MONDO:0020022",1
"OMIM:151800",0
"OMIM:620687_1",1
"OMIM:620687_2",1
"OMIM:620806",1
"OMIM:620774",1
"OMIM:620783",1
"OMIM:620784",1
"OMIM:620772",1
"OMIM:620537",1
"OMIM:620504",1
"OMIM:620779",1
"OMIM:620700",1
"OMIM:620393",1
"MONDO:0020022",1
"MONDO:0020022",1
"MONDO:0020022",1
"OMIM:618357",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620669",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620241",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:228000",1
"OMIM:125370",1
"MONDO:0001071",1
"OMIM:620747",1
"OMIM:617525",0
"OMIM:104100",0
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"OMIM:619685",1
"OMIM:618667",1
"MONDO:0001071",1
"OMIM:617364",1
"OMIM:607313",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618810",1
"OMIM:610003",1
"OMIM:261600_1",1
"MONDO:0044970",1
"OMIM:272800_1",1
"OMIM:301118",1
"OMIM:620888",1
"OMIM:620910",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0005071",0
"OMIM:125310",0
"OMIM:130720",0
"OMIM:615293",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0020022",1
"OMIM:620851",1
"OMIM:616733",1
"OMIM:620402",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620310",1
"OMIM:251950",1
"MONDO:0002254",1
"MONDO:0005258",1
"OMIM:246200",1
"OMIM:262190",1
"OMIM:609968",0
"OMIM:619028",1
"MONDO:0020022",1
"OMIM:618550",0
"MONDO:0020022",1
"MONDO:0020022",1
"MONDO:0020022",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"OMIM:617302",1
"MONDO:0005258",1
"OMIM:619386",1
"OMIM:619687_1",1
"MONDO:0002254",1
"OMIM:618117",0
"OMIM:620455_2",1
"OMIM:620455_1",1
"MONDO:0005071",1
"OMIM:301111",1
"MONDO:0005258",1
"OMIM:620352",1
"MONDO:0100062",1
"OMIM:613708",0
"OMIM:182600",1
"OMIM:309555",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0002254",1
"OMIM:618825",1
"OMIM:610992",1
"MONDO:0005258",1
"OMIM:300166",1
"OMIM:300115",1
"OMIM:618830",1
"OMIM:618830",1
"OMIM:619317",1
"MONDO:0100062",1
"MONDO:0100062",1
"MONDO:0002254",1
"MONDO:0100062",1
"OMIM:617370",1
"OMIM:609698",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0005071",1
"MONDO:0005071",1
"OMIM:256840",0
"MONDO:0001071",1
"MONDO:0005071",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:146255",1
"OMIM:607485_4",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620007",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:254780",1
"OMIM:620445",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005258",1
"MONDO:0044970",1
"MONDO:0002254",1
"MONDO:0020022",1
"OMIM:604326",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0005071",1
"OMIM:616022",1
"OMIM:618412",1
"MONDO:0001071",1
"MONDO:0020022",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618651",1
"OMIM:620174",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620511",1
"OMIM:619859",1
"MONDO:0005258",1
"MONDO:0005258",1
"OMIM:620911",1
"MONDO:0001071",1
"OMIM:620731",0
"MONDO:0001071",1
"OMIM:616208",0
"MONDO:0005071",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0044970",1
"OMIM:610708",0
"MONDO:0002254",1
"OMIM:621021",1
"OMIM:621016",1
"OMIM:621065",0
"OMIM:621034",1
"OMIM:301134",1
"OMIM:621010",1
"OMIM:620985",1
"OMIM:619013",1
"OMIM:620494",1
"MONDO:0005071",1
"OMIM:182250",0
"OMIM:619773",1
"OMIM:620540",1
"OMIM:620528",0
"OMIM:620538",0
"MONDO:0005071",0
"MONDO:0002254",1
"OMIM:613443_1",1
"OMIM:613443_2",1
"MONDO:0005071",1
