"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"80816","1106",3.8585,0.44,0.1985,3.934,0.2112,0.1267
"472","1106",3.791,0.4148,0.1878,3.9403,0.2054,0.1232
"1822","1106",3.7368,0.4123,0.1826,3.9368,0.2026,0.1215
"545","1106",3.7738,0.4108,0.1869,3.8929,0.2014,0.1209
"546","1106",3.7468,0.4141,0.1778,3.8776,0.2017,0.1211
"8314","1106",3.8187,0.4247,0.1865,3.9415,0.2079,0.1247
"9031","1106",3.6828,0.4107,0.175,3.828,0.1988,0.1193
"54880","1106",3.772,0.4232,0.1815,3.8601,0.2023,0.1214
"63035","1106",3.8514,0.4224,0.1799,3.9595,0.2052,0.1231
"2186","1106",3.6667,0.4217,0.1753,3.7067,0.2002,0.1201
"672","1106",3.7892,0.4255,0.1896,3.8675,0.2079,0.1248
"23476","1106",3.7353,0.4187,0.1809,3.8529,0.2042,0.1225
"7862","1106",3.6622,0.4053,0.1895,3.7568,0.204,0.1224
"54014","1106",4.0676,0.3978,0.2267,4.2027,0.219,0.1314
"254065","1106",3.5811,0.4135,0.1851,3.7027,0.202,0.1212
"990","1106",3.6892,0.4218,0.1825,3.8108,0.2039,0.1223
"1020","1106",3.8378,0.4047,0.1841,3.9595,0.2054,0.1232
"10659","1106",3.7568,0.4075,0.1968,3.9189,0.204,0.1224
"1105","1106",3.6486,0.4052,0.1878,3.7838,0.2045,0.1227
"60","1107",3.6899,0.4375,0.1684,3.8291,0.1989,0.1194
"51412","1107",3.481,0.3838,0.1608,3.6329,0.1861,0.1117
"23394","1107",3.7083,0.4056,0.157,3.8036,0.1937,0.1162
"8289","1107",3.6966,0.4415,0.1747,3.7753,0.2002,0.1201
"57492","1107",3.8065,0.4443,0.1746,3.871,0.2029,0.1217
"196528","1107",3.7087,0.4289,0.1718,3.8155,0.1974,0.1185
"55870","1107",3.5593,0.3952,0.1574,3.6271,0.1868,0.1121
"171023","1107",3.8098,0.4161,0.1733,3.8913,0.1976,0.1186
"55252","1107",3.2826,0.3857,0.1496,3.3478,0.1828,0.1097
"80816","1107",3.5849,0.4346,0.1642,3.6415,0.2007,0.1204
"472","1107",3.791,0.4233,0.1712,3.9179,0.201,0.1206
"1822","1107",3.6421,0.4257,0.1574,3.7158,0.1923,0.1154
"545","1107",3.7976,0.4265,0.1711,3.8929,0.1991,0.1194
"546","1107",3.6751,0.4186,0.1623,3.7722,0.1959,0.1176
"8314","1107",3.7427,0.4294,0.1706,3.8421,0.2018,0.1211
"9031","1107",3.6613,0.4295,0.1613,3.7527,0.196,0.1176
"54880","1107",3.6788,0.4211,0.1601,3.7513,0.1918,0.1151
"63035","1107",3.587,0.4312,0.156,3.6957,0.1903,0.1142
"2186","1107",3.64,0.415,0.1628,3.7333,0.194,0.1164
"672","1107",3.6807,0.4227,0.1613,3.8313,0.1948,0.1169
"23476","1107",3.6544,0.4326,0.1674,3.7279,0.2003,0.1202
"7862","1107",3.4348,0.3984,0.1556,3.4783,0.1831,0.1098
"54014","1107",4.0217,0.4342,0.2176,4.087,0.2247,0.1348
"254065","1107",3.4348,0.3893,0.146,3.5652,0.1829,0.1097
"990","1107",3.75,0.4393,0.1711,3.7812,0.2021,0.1212
"1020","1107",3.6739,0.4337,0.179,3.7391,0.1997,0.1198
"10659","1107",3.629,0.4119,0.1753,3.7258,0.2003,0.1202
"1105","1107",3.6739,0.4206,0.1759,3.7609,0.2,0.12
"1106","1107",3.6081,0.4182,0.1804,3.7432,0.2015,0.1209
"60","1108",3.4494,0.4331,0.1494,3.538,0.1869,0.1123
"51412","1108",3.5063,0.4305,0.1678,3.5443,0.1991,0.1195
"23394","1108",3.5476,0.4421,0.1586,3.5952,0.1967,0.118
"8289","1108",3.5281,0.4649,0.1668,3.573,0.2029,0.1217
"57492","1108",3.4258,0.4252,0.1509,3.5161,0.1884,0.113
"196528","1108",3.6602,0.4392,0.1559,3.6893,0.1955,0.1173
"55870","1108",3.4407,0.4393,0.1552,3.4915,0.1924,0.1154
"171023","1108",3.5652,0.4079,0.1536,3.6793,0.1871,0.1122
"55252","1108",3.2391,0.403,0.1421,3.2826,0.1756,0.1053
"80816","1108",3.4528,0.4406,0.1552,3.5566,0.1919,0.1151
"472","1108",3.597,0.4314,0.161,3.6866,0.1918,0.1151
"1822","1108",3.4526,0.4181,0.1469,3.5368,0.1815,0.1089
"545","1108",3.5357,0.4302,0.1529,3.5833,0.1921,0.1152
"546","1108",3.6034,0.4325,0.1532,3.6751,0.195,0.1171
"8314","1108",3.6491,0.4286,0.1557,3.7193,0.1949,0.1169
"9031","1108",3.4355,0.419,0.1445,3.543,0.1854,0.1113
"54880","1108",3.4301,0.4293,0.1462,3.513,0.1883,0.113
"63035","1108",3.325,0.4068,0.13,3.55,0.1833,0.11
"2186","1108",3.5467,0.4197,0.1346,3.6133,0.1836,0.1102
"672","1108",3.5843,0.421,0.1481,3.6988,0.1926,0.1156
"23476","1108",3.4485,0.4218,0.1468,3.5221,0.1874,0.1124
"7862","1108",3.2,0.3835,0.1424,3.25,0.1749,0.1049
"54014","1108",4.1,0.4327,0.2135,4.2,0.2161,0.1297
"254065","1108",3.775,0.4723,0.1703,3.8,0.2118,0.1271
"990","1108",3.4688,0.4412,0.1551,3.5156,0.193,0.1158
"1020","1108",3.625,0.4249,0.1608,3.7,0.1951,0.1171
"10659","1108",3.4839,0.4217,0.1624,3.6129,0.1902,0.1141
"1105","1108",3.575,0.4365,0.1631,3.7,0.1955,0.1173
"1106","1108",3.4865,0.3993,0.1606,3.5676,0.1918,0.1151
"1107","1108",3.4783,0.4175,0.1571,3.587,0.1869,0.1121
"60","26038",3.5063,0.4231,0.1536,3.5949,0.1893,0.1138
"51412","26038",3.6709,0.4441,0.1761,3.7722,0.2031,0.1219
"23394","26038",3.5298,0.4224,0.1544,3.5833,0.1915,0.1149
"8289","26038",3.3371,0.4162,0.1541,3.4494,0.1842,0.1105
"57492","26038",3.4323,0.4305,0.1538,3.4903,0.1901,0.114
"196528","26038",3.5728,0.4404,0.1606,3.6214,0.1956,0.1173
"55870","26038",3.339,0.4127,0.1425,3.4746,0.1833,0.11
"171023","26038",3.6739,0.4333,0.1674,3.75,0.1996,0.1198
"55252","26038",3.4783,0.4156,0.1505,3.587,0.1837,0.1102
"80816","26038",3.566,0.446,0.1632,3.6226,0.1949,0.1169
"472","26038",3.5299,0.4273,0.1568,3.6269,0.1895,0.1137
"1822","26038",3.3789,0.4012,0.1433,3.5368,0.1817,0.109
"545","26038",3.6905,0.4358,0.1578,3.7262,0.1933,0.116
"546","26038",3.5527,0.415,0.1537,3.6456,0.1881,0.1129
"8314","26038",3.614,0.4048,0.1507,3.7193,0.1897,0.1138
"9031","26038",3.4677,0.4028,0.1446,3.5699,0.1824,0.1095
"54880","26038",3.4767,0.41,0.1437,3.6114,0.1858,0.1115
"63035","26038",2.6071,0.3276,0.116,2.7143,0.1501,0.0901
"2186","26038",3.2533,0.3938,0.1285,3.3467,0.1734,0.104
"672","26038",3.512,0.4365,0.1579,3.6024,0.1928,0.1157
"23476","26038",3.5221,0.4245,0.1528,3.6029,0.1882,0.1129
"7862","26038",3.3947,0.4362,0.146,3.4474,0.184,0.1104
"54014","26038",4.1538,0.4198,0.2284,4.1923,0.2243,0.1346
"254065","26038",3.5385,0.4201,0.155,3.6154,0.1906,0.1144
"990","26038",3.2188,0.432,0.1467,3.2656,0.1839,0.1104
"1020","26038",3.2692,0.3945,0.1558,3.3846,0.1906,0.1144
"10659","26038",3.371,0.3887,0.158,3.4839,0.1844,0.1107
"1105","26038",2.8889,0.3646,0.1447,3,0.1741,0.1044
"1106","26038",3.7162,0.4203,0.1817,3.8243,0.2024,0.1214
"1107","26038",3.7174,0.4409,0.1651,3.8478,0.2041,0.1224
"1108","26038",3.425,0.4395,0.1483,3.5,0.1911,0.1147
"60","55636",3.4635,0.4174,0.1535,3.5494,0.1856,0.1115
"51412","55636",3.485,0.417,0.1686,3.5622,0.1934,0.116
"23394","55636",3.6223,0.4223,0.1596,3.7167,0.1942,0.1165
"8289","55636",3.5193,0.4216,0.1616,3.5966,0.1908,0.1145
"57492","55636",3.4678,0.44,0.1556,3.5279,0.1894,0.1136
"196528","55636",3.5837,0.4292,0.1596,3.6395,0.1896,0.1138
"55870","55636",3.4979,0.422,0.1556,3.5837,0.1908,0.1145
"171023","55636",3.5966,0.4194,0.1665,3.6824,0.1935,0.1161
"55252","55636",3.5193,0.4285,0.157,3.6352,0.1911,0.1147
"80816","55636",3.485,0.4188,0.1546,3.5665,0.1879,0.1127
"472","55636",3.6738,0.4361,0.1637,3.7897,0.1979,0.1187
"1822","55636",3.5665,0.4232,0.1537,3.6695,0.1901,0.1141
"545","55636",3.5365,0.418,0.1548,3.6609,0.1892,0.1135
"546","55636",3.346,0.4011,0.1476,3.4473,0.1785,0.1072
"8314","55636",3.6223,0.4213,0.1624,3.721,0.194,0.1164
"9031","55636",3.4936,0.4132,0.1533,3.5794,0.1889,0.1133
"54880","55636",3.2961,0.4057,0.1458,3.3777,0.1789,0.1073
"63035","55636",3.5751,0.4204,0.1461,3.6953,0.189,0.1134
"2186","55636",3.5494,0.4263,0.1492,3.6609,0.1878,0.1127
"672","55636",3.4592,0.4187,0.1538,3.5107,0.187,0.1122
"23476","55636",3.5408,0.4418,0.1595,3.6137,0.1934,0.116
"7862","55636",3.6781,0.432,0.1702,3.7425,0.1999,0.1199
"54014","55636",4.0644,0.4306,0.2275,4.1545,0.2243,0.1346
"254065","55636",3.5236,0.4193,0.1515,3.6395,0.1897,0.1138
"990","55636",3.5107,0.4263,0.1553,3.5923,0.1901,0.1141
"1020","55636",3.5794,0.4101,0.165,3.6824,0.1922,0.1153
"10659","55636",3.7253,0.4272,0.1788,3.8026,0.2028,0.1217
"1105","55636",3.721,0.4352,0.176,3.8197,0.201,0.1206
"1106","55636",3.691,0.4157,0.1798,3.7983,0.2011,0.1207
"1107","55636",3.7124,0.4328,0.1735,3.7597,0.2018,0.1211
"1108","55636",3.4678,0.434,0.1527,3.5408,0.1907,0.1144
"26038","55636",3.4764,0.4312,0.1543,3.588,0.1884,0.1131
"60","57680",3.6013,0.4061,0.1591,3.6962,0.1916,0.1153
"51412","57680",3.7083,0.4191,0.1773,3.7812,0.2024,0.1219
"23394","57680",3.6786,0.4271,0.1654,3.7619,0.2012,0.121
"8289","57680",3.6875,0.4223,0.175,3.8021,0.1987,0.1196
"57492","57680",3.7032,0.4357,0.1707,3.7677,0.2009,0.1208
"196528","57680",3.7282,0.4501,0.1717,3.7864,0.2026,0.122
"55870","57680",3.6354,0.4414,0.1733,3.7292,0.1984,0.1195
"171023","57680",3.7826,0.4194,0.1753,3.9185,0.2025,0.1217
"55252","57680",3.75,0.4341,0.1695,3.8021,0.1967,0.1186
"80816","57680",3.6226,0.4268,0.1627,3.7453,0.1925,0.116
"472","57680",3.5746,0.4091,0.1637,3.6791,0.1912,0.1151
"1822","57680",3.4062,0.4,0.1501,3.4896,0.1849,0.1114
"545","57680",3.5625,0.3979,0.1568,3.6354,0.1863,0.1121
"546","57680",3.7131,0.4223,0.1651,3.8101,0.1992,0.12
"8314","57680",3.8187,0.4188,0.1586,3.9415,0.1976,0.1188
"9031","57680",3.629,0.4036,0.1576,3.7634,0.1895,0.114
"54880","57680",3.6995,0.4323,0.1614,3.8083,0.1992,0.1199
"63035","57680",3.4375,0.408,0.1471,3.5625,0.1799,0.1084
"2186","57680",3.6771,0.4344,0.162,3.7708,0.2001,0.1205
"672","57680",3.6807,0.4082,0.1538,3.8253,0.191,0.1149
"23476","57680",3.7279,0.4516,0.1671,3.8088,0.2013,0.1211
"7862","57680",3.5729,0.4214,0.1651,3.6771,0.1914,0.1152
"54014","57680",4.1042,0.4158,0.22,4.1771,0.2235,0.1346
"254065","57680",3.625,0.4368,0.1707,3.6979,0.2015,0.1214
"990","57680",3.7188,0.4311,0.1728,3.7917,0.2022,0.1217
"1020","57680",3.6354,0.4171,0.1719,3.7292,0.1991,0.12
"10659","57680",3.7083,0.4187,0.179,3.8229,0.2004,0.1208
"1105","57680",3.5729,0.4303,0.1772,3.6458,0.1993,0.1199
"1106","57680",3.7604,0.4105,0.1932,3.8958,0.2069,0.1245
"1107","57680",3.7812,0.4314,0.1699,3.8646,0.2023,0.1218
"1108","57680",3.4792,0.418,0.1522,3.5938,0.1884,0.1133
"26038","57680",3.4583,0.4165,0.1543,3.5521,0.1858,0.1119
"55636","57680",3.5837,0.4079,0.1612,3.7382,0.1943,0.1169
"60","11113",3.6076,0.4146,0.1634,3.7278,0.1955,0.1174
"51412","11113",3.5063,0.3822,0.1601,3.6835,0.1863,0.1118
"23394","11113",3.7024,0.4124,0.1625,3.7976,0.1978,0.1187
"8289","11113",3.5281,0.4225,0.1654,3.6067,0.1957,0.1174
"57492","11113",3.4516,0.4083,0.1588,3.5871,0.1893,0.1136
"196528","11113",3.5146,0.4324,0.1626,3.6214,0.193,0.1158
"55870","11113",3.5254,0.4148,0.1663,3.5763,0.1981,0.1189
"171023","11113",3.6522,0.4132,0.1695,3.7717,0.1958,0.1175
"55252","11113",3.6957,0.4086,0.165,3.8261,0.1963,0.1178
"80816","11113",3.6415,0.4404,0.1737,3.7264,0.1988,0.1193
"472","11113",3.6194,0.397,0.1666,3.806,0.1908,0.1145
"1822","11113",3.5474,0.4111,0.1641,3.6842,0.1955,0.1173
"545","11113",3.5714,0.4079,0.1636,3.7024,0.1904,0.1143
"546","11113",3.6582,0.4254,0.1662,3.7637,0.1958,0.1176
"8314","11113",3.6842,0.3991,0.1607,3.8129,0.1942,0.1165
"9031","11113",3.6559,0.4213,0.165,3.7634,0.1957,0.1174
"54880","11113",3.4611,0.4173,0.1569,3.5389,0.1884,0.113
"63035","11113",3.425,0.4278,0.1475,3.6,0.1927,0.1156
"2186","11113",3.48,0.4086,0.1472,3.6133,0.1862,0.1117
"672","11113",3.5723,0.4064,0.1539,3.7048,0.189,0.1134
"23476","11113",3.5662,0.4087,0.1619,3.7059,0.1927,0.1156
"7862","11113",3.325,0.3643,0.1458,3.45,0.1767,0.106
"54014","11113",3.975,0.3993,0.2126,4.05,0.2156,0.1294
"254065","11113",3.625,0.4603,0.18,3.675,0.2092,0.1255
"990","11113",3.5312,0.43,0.1682,3.5938,0.1974,0.1185
"1020","11113",3.575,0.4299,0.183,3.7,0.2049,0.1229
"10659","11113",3.8226,0.4157,0.1853,3.9355,0.2048,0.1229
"1105","11113",3.475,0.4084,0.1715,3.675,0.1934,0.116
"1106","11113",3.5541,0.3954,0.1783,3.7432,0.1976,0.1186
"1107","11113",3.6739,0.4013,0.1668,3.8913,0.1978,0.1187
"1108","11113",3.3,0.3716,0.1402,3.45,0.1743,0.1046
"26038","11113",3.35,0.403,0.1423,3.475,0.1841,0.1105
"55636","11113",3.4936,0.4116,0.1604,3.6223,0.1903,0.1142
"57680","11113",3.6875,0.3916,0.1664,3.7708,0.1949,0.1174
"60","286204",3.7595,0.4272,0.1852,3.8165,0.206,0.1237
"51412","286204",3.7342,0.3942,0.196,3.8608,0.2051,0.1231
"23394","286204",3.6726,0.4122,0.1794,3.7381,0.2051,0.1231
"8289","286204",3.5955,0.4098,0.1834,3.6404,0.2013,0.1208
"57492","286204",3.7484,0.4235,0.1885,3.8194,0.2086,0.1252
"196528","286204",3.7087,0.4168,0.1841,3.8155,0.2037,0.1222
"55870","286204",3.6441,0.4245,0.1891,3.7119,0.2067,0.124
"171023","286204",3.8696,0.4329,0.193,3.9783,0.2095,0.1257
"55252","286204",3.6087,0.4008,0.1671,3.6957,0.1951,0.1171
"80816","286204",3.8585,0.4262,0.194,3.9528,0.2127,0.1276
"472","286204",3.7164,0.4222,0.1868,3.8433,0.2048,0.1229
"1822","286204",3.8211,0.4109,0.1891,3.9895,0.2037,0.1222
"545","286204",3.8214,0.4254,0.2019,3.869,0.2143,0.1286
"546","286204",3.8186,0.4246,0.1886,3.9409,0.2049,0.123
"8314","286204",3.9591,0.4213,0.1887,4.0994,0.2099,0.1259
"9031","286204",3.7151,0.4238,0.1885,3.8172,0.2059,0.1235
"54880","286204",3.715,0.4143,0.1781,3.8342,0.2025,0.1215
"63035","286204",3.7632,0.4285,0.1764,3.7895,0.2071,0.1243
"2186","286204",3.84,0.4523,0.1899,3.8533,0.214,0.1284
"672","286204",3.6687,0.4147,0.1806,3.7831,0.2029,0.1217
"23476","286204",3.6912,0.4201,0.1805,3.8235,0.2029,0.1217
"7862","286204",3.8947,0.4327,0.2103,4,0.2141,0.1285
"54014","286204",4.0263,0.3828,0.2201,4.1579,0.2078,0.1247
"254065","286204",3.8158,0.4213,0.1778,3.8421,0.2036,0.1222
"990","286204",3.5469,0.388,0.1784,3.7031,0.1933,0.116
"1020","286204",3.7105,0.4384,0.2011,3.7368,0.2144,0.1287
"10659","286204",3.871,0.4309,0.2132,4,0.2177,0.1306
"1105","286204",3.8421,0.4275,0.2096,3.9211,0.2111,0.1267
"1106","286204",3.8108,0.3896,0.1912,3.9459,0.205,0.123
"1107","286204",3.8913,0.4047,0.1923,4.0217,0.2044,0.1226
"1108","286204",3.525,0.4063,0.1755,3.575,0.1906,0.1144
"26038","286204",3.5789,0.4078,0.1586,3.6316,0.1944,0.1166
"55636","286204",3.8412,0.4215,0.1949,3.9399,0.2108,0.1265
"57680","286204",3.9688,0.4295,0.202,4.125,0.219,0.1319
"11113","286204",3.775,0.4213,0.1949,3.875,0.2038,0.1223
"60","1387",3.5687,0.409,0.1595,3.6947,0.1908,0.1146
"51412","1387",3.5763,0.4214,0.1732,3.7214,0.1981,0.1188
"23394","1387",3.687,0.4268,0.1667,3.7824,0.1957,0.1174
"8289","1387",3.5954,0.4288,0.1683,3.687,0.1984,0.119
"57492","1387",3.6145,0.4332,0.1668,3.6985,0.1962,0.1177
"196528","1387",3.5687,0.4263,0.1633,3.6603,0.1934,0.116
"55870","1387",3.6489,0.4488,0.1734,3.6985,0.2029,0.1218
"171023","1387",3.6527,0.4314,0.1675,3.7634,0.1974,0.1184
"55252","1387",3.5573,0.4198,0.1576,3.6794,0.1925,0.1155
"80816","1387",3.6336,0.4284,0.1621,3.7252,0.195,0.117
"472","1387",3.5992,0.4127,0.164,3.7137,0.1928,0.1157
"1822","1387",3.5763,0.429,0.1635,3.6908,0.197,0.1182
"545","1387",3.6718,0.4414,0.1723,3.771,0.1992,0.1195
"546","1387",3.7061,0.424,0.1648,3.8168,0.1946,0.1168
"8314","1387",3.8473,0.4347,0.1699,3.9427,0.2016,0.1209
"9031","1387",3.5458,0.4182,0.1513,3.645,0.1887,0.1132
"54880","1387",3.5305,0.4183,0.1542,3.6489,0.1889,0.1133
"63035","1387",3.5115,0.4025,0.1468,3.6298,0.1855,0.1113
"2186","1387",3.7137,0.4378,0.1614,3.7824,0.1989,0.1193
"672","1387",3.6794,0.4431,0.1635,3.7519,0.1977,0.1186
"23476","1387",3.6221,0.4325,0.162,3.7176,0.1947,0.1168
"7862","1387",3.6985,0.4312,0.1742,3.7786,0.2041,0.1224
"54014","1387",4.0382,0.4175,0.2204,4.0954,0.2205,0.1323
"254065","1387",3.4924,0.4266,0.1608,3.6031,0.195,0.117
"990","1387",3.687,0.4276,0.1652,3.7748,0.1986,0.1192
"1020","1387",3.6527,0.4182,0.1742,3.7595,0.1989,0.1193
"10659","1387",3.7023,0.4175,0.1816,3.7977,0.2015,0.1209
"1105","1387",3.6374,0.4135,0.1705,3.7366,0.1974,0.1185
"1106","1387",3.7176,0.4027,0.1742,3.8397,0.1973,0.1184
"1107","1387",3.6985,0.4297,0.1676,3.8244,0.1977,0.1186
"1108","1387",3.542,0.4301,0.1589,3.6565,0.1951,0.1171
"26038","1387",3.5115,0.4175,0.1577,3.584,0.1896,0.1138
"55636","1387",3.5153,0.4148,0.1615,3.6298,0.188,0.1128
"57680","1387",3.6794,0.4315,0.1684,3.7481,0.198,0.1191
"11113","1387",3.6565,0.4277,0.1753,3.7748,0.1997,0.1198
"286204","1387",3.855,0.4292,0.1906,3.9695,0.2099,0.1259
"60","1457",3.4177,0.4113,0.1515,3.5127,0.1865,0.112
"51412","1457",3.443,0.4163,0.1658,3.5443,0.1931,0.1159
"23394","1457",3.5476,0.4191,0.1544,3.6607,0.19,0.114
"8289","1457",3.5618,0.4372,0.1575,3.6067,0.1937,0.1162
"57492","1457",3.5226,0.4376,0.1598,3.6194,0.1935,0.1161
"196528","1457",3.5049,0.395,0.1418,3.5922,0.1844,0.1107
"55870","1457",3.2542,0.3916,0.138,3.2881,0.1721,0.1033
"171023","1457",3.6196,0.4074,0.1557,3.6957,0.1889,0.1134
"55252","1457",3.0625,0.3623,0.1278,3.2708,0.1636,0.0982
"80816","1457",3.434,0.4182,0.1467,3.5377,0.185,0.111
"472","1457",3.709,0.4328,0.1666,3.8955,0.1995,0.1197
"1822","1457",3.6,0.4339,0.1545,3.7263,0.1943,0.1166
"545","1457",3.5714,0.4338,0.1606,3.6429,0.1945,0.1167
"546","1457",3.6245,0.4086,0.1524,3.7511,0.1897,0.1139
"8314","1457",3.6725,0.4297,0.1599,3.7953,0.1951,0.1171
"9031","1457",3.5215,0.4182,0.1478,3.6613,0.1879,0.1127
"54880","1457",3.4922,0.4206,0.1529,3.5699,0.1864,0.1118
"63035","1457",3.5417,0.435,0.1455,3.6875,0.1895,0.1137
"2186","1457",3.56,0.4347,0.149,3.6533,0.1907,0.1144
"672","1457",3.5542,0.4231,0.1523,3.6807,0.191,0.1146
"23476","1457",3.4853,0.4197,0.1476,3.5882,0.187,0.1122
"7862","1457",3.1875,0.3884,0.1399,3.3125,0.1735,0.1041
"54014","1457",4.1667,0.4287,0.217,4.2708,0.2278,0.1367
"254065","1457",3.3958,0.3925,0.1425,3.4792,0.1793,0.1076
"990","1457",3.4375,0.3915,0.14,3.6875,0.1807,0.1084
"1020","1457",3.375,0.3788,0.153,3.4375,0.183,0.1098
"10659","1457",3.371,0.3763,0.1463,3.5645,0.1826,0.1095
"1105","1457",3.7292,0.4524,0.1807,3.8125,0.2065,0.1239
"1106","1457",3.7703,0.4136,0.1848,3.9189,0.2019,0.1211
"1107","1457",3.5417,0.3967,0.1578,3.5833,0.1872,0.1123
"1108","1457",3.25,0.4079,0.1401,3.2917,0.1768,0.1061
"26038","1457",3.5625,0.4487,0.1567,3.6667,0.1907,0.1144
"55636","1457",3.5236,0.4192,0.1512,3.618,0.1898,0.1139
"57680","1457",3.7083,0.4421,0.1708,3.7396,0.1988,0.1197
"11113","1457",3.4792,0.4161,0.17,3.625,0.1952,0.1171
"286204","1457",3.8333,0.4121,0.1821,3.8958,0.2048,0.1229
"1387","1457",3.6183,0.4314,0.1626,3.7023,0.1958,0.1175
"60","1487",3.0759,0.389,0.1473,3.1519,0.1754,0.1053
"51412","1487",3.4129,0.4144,0.1653,3.4323,0.1876,0.1126
"23394","1487",3.3214,0.3955,0.153,3.3988,0.1787,0.1072
"8289","1487",3.4516,0.4218,0.1594,3.5355,0.1908,0.1145
"57492","1487",3.0968,0.3864,0.1466,3.1677,0.1718,0.1031
"196528","1487",3.5032,0.4276,0.1527,3.6,0.1877,0.1126
"55870","1487",3.529,0.4277,0.1627,3.5806,0.1929,0.1158
"171023","1487",3.5598,0.427,0.17,3.6141,0.1982,0.1189
"55252","1487",3.4,0.4165,0.1539,3.5097,0.1856,0.1114
"80816","1487",3.4968,0.4282,0.1585,3.5677,0.1891,0.1135
"472","1487",3.6194,0.4226,0.1631,3.6839,0.191,0.1146
"1822","1487",3.5935,0.4142,0.1578,3.6903,0.1901,0.1141
"545","1487",3.4387,0.4293,0.1647,3.5097,0.1904,0.1142
"546","1487",3.5021,0.4306,0.1585,3.6034,0.1918,0.1152
"8314","1487",3.4912,0.4015,0.1563,3.5673,0.187,0.1122
"9031","1487",3.328,0.4016,0.1464,3.4516,0.1794,0.1076
"54880","1487",3.5907,0.4296,0.1571,3.6528,0.1914,0.1149
"63035","1487",3.3419,0.4099,0.1463,3.4065,0.1823,0.1094
"2186","1487",3.5742,0.4277,0.1502,3.6774,0.1857,0.1114
"672","1487",3.4819,0.4098,0.1526,3.5482,0.1881,0.1129
"23476","1487",3.2774,0.4012,0.1451,3.3806,0.1753,0.1052
"7862","1487",3.6,0.4314,0.1706,3.7032,0.1973,0.1184
"54014","1487",3.9613,0.4203,0.2196,4.0323,0.2195,0.1317
"254065","1487",3.3419,0.4094,0.1517,3.4065,0.1845,0.1107
"990","1487",3.5548,0.4326,0.1641,3.5871,0.1938,0.1163
"1020","1487",3.6452,0.4339,0.1782,3.7161,0.2026,0.1215
"10659","1487",3.6323,0.4314,0.1774,3.671,0.1967,0.118
"1105","1487",3.5032,0.4202,0.1729,3.6065,0.1956,0.1174
"1106","1487",3.6129,0.4159,0.1791,3.729,0.2038,0.1223
"1107","1487",3.6194,0.426,0.1673,3.7097,0.1956,0.1173
"1108","1487",3.2194,0.4091,0.1494,3.2774,0.184,0.1104
"26038","1487",3.4645,0.4394,0.1587,3.5484,0.1919,0.1151
"55636","1487",3.515,0.4282,0.1592,3.5837,0.1893,0.1136
"57680","1487",3.6581,0.4155,0.1606,3.7742,0.1931,0.1161
"11113","1487",3.5677,0.4273,0.1696,3.6129,0.1928,0.1157
"286204","1487",3.729,0.4327,0.1956,3.8129,0.2119,0.1271
"1387","1487",3.6183,0.4338,0.1709,3.6985,0.1977,0.1186
"1457","1487",3.5871,0.4395,0.1622,3.6323,0.196,0.1176
"60","8452",3.6646,0.4074,0.1745,3.8354,0.1968,0.1182
"51412","8452",3.5949,0.4141,0.1838,3.6329,0.1976,0.1186
"23394","8452",3.744,0.4163,0.1798,3.8512,0.203,0.1218
"8289","8452",3.618,0.3957,0.1725,3.8202,0.1925,0.1155
"57492","8452",3.6194,0.4257,0.1827,3.7355,0.2024,0.1214
"196528","8452",3.6893,0.4247,0.1819,3.7961,0.2026,0.1215
"55870","8452",3.3729,0.3893,0.1707,3.4576,0.1916,0.115
"171023","8452",3.7609,0.4135,0.1816,3.8641,0.2009,0.1205
"55252","8452",3.6957,0.4353,0.1852,3.7826,0.2066,0.124
"80816","8452",3.5943,0.4199,0.1763,3.717,0.1973,0.1184
"472","8452",3.6642,0.4119,0.1769,3.8134,0.1965,0.1179
"1822","8452",3.7895,0.4402,0.1888,3.8842,0.2091,0.1255
"545","8452",3.7143,0.4305,0.1922,3.75,0.2049,0.123
"546","8452",3.7342,0.4112,0.1727,3.8734,0.1972,0.1184
"8314","8452",3.7778,0.4239,0.1849,3.8713,0.2038,0.1223
"9031","8452",3.672,0.4017,0.1725,3.828,0.1921,0.1153
"54880","8452",3.7306,0.4185,0.1741,3.8653,0.2016,0.1209
"63035","8452",3.6667,0.4234,0.1827,3.7667,0.2016,0.1209
"2186","8452",3.7467,0.4287,0.1761,3.8533,0.2028,0.1217
"672","8452",3.6867,0.4046,0.1662,3.8253,0.1919,0.1151
"23476","8452",3.6471,0.4017,0.1706,3.7353,0.1934,0.116
"7862","8452",3.7105,0.4005,0.1779,3.8158,0.197,0.1182
"54014","8452",4,0.4053,0.2361,4.1333,0.2207,0.1324
"254065","8452",3.4333,0.4065,0.1647,3.6,0.1887,0.1132
"990","8452",3.875,0.4576,0.1942,3.9531,0.2171,0.1302
"1020","8452",3.8,0.4312,0.2113,3.9,0.2159,0.1296
"10659","8452",3.7097,0.3791,0.1814,3.9194,0.1971,0.1183
"1105","8452",3.5,0.4158,0.1732,3.6,0.1913,0.1148
"1106","8452",3.9595,0.4225,0.2005,4.0405,0.2112,0.1267
"1107","8452",3.6739,0.4192,0.1777,3.7391,0.2012,0.1207
"1108","8452",3.9,0.4575,0.1863,4,0.2157,0.1294
"26038","8452",3.7333,0.3959,0.1616,3.8,0.1877,0.1126
